UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
BA;APUAREMA;SEMI-REBOQUE;0
BA;APUAREMA;SIDE-CAR;0
BA;APUAREMA;OUTROS;0
BA;APUAREMA;TRATOR ESTEI;0
BA;APUAREMA;TRATOR RODAS;0
BA;APUAREMA;TRICICLO;0
BA;APUAREMA;UTILITARIO;2
BA;ARACAS;AUTOMOVEL;1059
BA;ARACAS;BONDE;0
BA;ARACAS;CAMINHAO;99
BA;ARACAS;CAMINHAO TRATOR;3
BA;ARACAS;CAMINHONETE;184
BA;ARACAS;CAMIONETA;47
BA;ARACAS;CHASSI PLATAF;0
BA;ARACAS;CICLOMOTOR;2
BA;ARACAS;MICRO-ONIBUS;30
BA;ARACAS;MOTOCICLETA;703
BA;ARACAS;MOTONETA;120
BA;ARACAS;ONIBUS;40
BA;ARACAS;QUADRICICLO;0
BA;ARACAS;REBOQUE;37
BA;ARACAS;SEMI-REBOQUE;2
BA;ARACAS;SIDE-CAR;0
BA;ARACAS;OUTROS;1
BA;ARACAS;TRATOR ESTEI;0
BA;ARACAS;TRATOR RODAS;0
BA;ARACAS;TRICICLO;3
BA;ARACAS;UTILITARIO;6
BA;ARACATU;AUTOMOVEL;1181
BA;ARACATU;BONDE;0
BA;ARACATU;CAMINHAO;145
BA;ARACATU;CAMINHAO TRATOR;18
BA;ARACATU;CAMINHONETE;351
BA;ARACATU;CAMIONETA;31
BA;ARACATU;CHASSI PLATAF;0
BA;ARACATU;CICLOMOTOR;0
BA;ARACATU;MICRO-ONIBUS;41
BA;ARACATU;MOTOCICLETA;1088
BA;ARACATU;MOTONETA;87
BA;ARACATU;ONIBUS;39
BA;ARACATU;QUADRICICLO;0
BA;ARACATU;REBOQUE;10
BA;ARACATU;SEMI-REBOQUE;21
BA;ARACATU;SIDE-CAR;0
BA;ARACATU;OUTROS;0
BA;ARACATU;TRATOR ESTEI;0
BA;ARACATU;TRATOR RODAS;0
BA;ARACATU;TRICICLO;2
BA;ARACATU;UTILITARIO;5
BA;ARACI;AUTOMOVEL;3853
BA;ARACI;BONDE;0
BA;ARACI;CAMINHAO;312
BA;ARACI;CAMINHAO TRATOR;32
BA;ARACI;CAMINHONETE;875
BA;ARACI;CAMIONETA;183
BA;ARACI;CHASSI PLATAF;0
BA;ARACI;CICLOMOTOR;5
BA;ARACI;MICRO-ONIBUS;31
BA;ARACI;MOTOCICLETA;3117
BA;ARACI;MOTONETA;435
BA;ARACI;ONIBUS;83
BA;ARACI;QUADRICICLO;0
BA;ARACI;REBOQUE;84
BA;ARACI;SEMI-REBOQUE;24
BA;ARACI;SIDE-CAR;0
BA;ARACI;OUTROS;0
BA;ARACI;TRATOR ESTEI;0
BA;ARACI;TRATOR RODAS;0
BA;ARACI;TRICICLO;4
BA;ARACI;UTILITARIO;39
BA;ARAMARI;AUTOMOVEL;604
BA;ARAMARI;BONDE;0
BA;ARAMARI;CAMINHAO;41
BA;ARAMARI;CAMINHAO TRATOR;4
BA;ARAMARI;CAMINHONETE;102
BA;ARAMARI;CAMIONETA;38
BA;ARAMARI;CHASSI PLATAF;0
BA;ARAMARI;CICLOMOTOR;5
BA;ARAMARI;MICRO-ONIBUS;7
BA;ARAMARI;MOTOCICLETA;576
BA;ARAMARI;MOTONETA;56
BA;ARAMARI;ONIBUS;20
BA;ARAMARI;QUADRICICLO;0
BA;ARAMARI;REBOQUE;10
BA;ARAMARI;SEMI-REBOQUE;5
BA;ARAMARI;SIDE-CAR;0
BA;ARAMARI;OUTROS;0
BA;ARAMARI;TRATOR ESTEI;0
BA;ARAMARI;TRATOR RODAS;0
BA;ARAMARI;TRICICLO;0
BA;ARAMARI;UTILITARIO;7
BA;ARATACA;AUTOMOVEL;417
BA;ARATACA;BONDE;0
BA;ARATACA;CAMINHAO;40
BA;ARATACA;CAMINHAO TRATOR;1
BA;ARATACA;CAMINHONETE;125
BA;ARATACA;CAMIONETA;30
BA;ARATACA;CHASSI PLATAF;0
BA;ARATACA;CICLOMOTOR;0
BA;ARATACA;MICRO-ONIBUS;2
BA;ARATACA;MOTOCICLETA;486
BA;ARATACA;MOTONETA;18
BA;ARATACA;ONIBUS;5
BA;ARATACA;QUADRICICLO;0
BA;ARATACA;REBOQUE;13
BA;ARATACA;SEMI-REBOQUE;0
BA;ARATACA;SIDE-CAR;0
BA;ARATACA;OUTROS;0
BA;ARATACA;TRATOR ESTEI;0
BA;ARATACA;TRATOR RODAS;0
BA;ARATACA;TRICICLO;0
BA;ARATACA;UTILITARIO;2
BA;ARATUIPE;AUTOMOVEL;468
BA;ARATUIPE;BONDE;0
BA;ARATUIPE;CAMINHAO;47
BA;ARATUIPE;CAMINHAO TRATOR;0
BA;ARATUIPE;CAMINHONETE;98
BA;ARATUIPE;CAMIONETA;50
BA;ARATUIPE;CHASSI PLATAF;0
BA;ARATUIPE;CICLOMOTOR;0
BA;ARATUIPE;MICRO-ONIBUS;13
BA;ARATUIPE;MOTOCICLETA;741
BA;ARATUIPE;MOTONETA;24
BA;ARATUIPE;ONIBUS;20
BA;ARATUIPE;QUADRICICLO;0
BA;ARATUIPE;REBOQUE;14
BA;ARATUIPE;SEMI-REBOQUE;0
BA;ARATUIPE;SIDE-CAR;0
BA;ARATUIPE;OUTROS;0
BA;ARATUIPE;TRATOR ESTEI;0
BA;ARATUIPE;TRATOR RODAS;0
BA;ARATUIPE;TRICICLO;1
BA;ARATUIPE;UTILITARIO;2
BA;AURELINO LEAL;AUTOMOVEL;661
BA;AURELINO LEAL;BONDE;0
BA;AURELINO LEAL;CAMINHAO;49
BA;AURELINO LEAL;CAMINHAO TRATOR;1
BA;AURELINO LEAL;CAMINHONETE;125
BA;AURELINO LEAL;CAMIONETA;86
BA;AURELINO LEAL;CHASSI PLATAF;0
BA;AURELINO LEAL;CICLOMOTOR;0
BA;AURELINO LEAL;MICRO-ONIBUS;10
BA;AURELINO LEAL;MOTOCICLETA;534
BA;AURELINO LEAL;MOTONETA;61
BA;AURELINO LEAL;ONIBUS;16
BA;AURELINO LEAL;QUADRICICLO;0
BA;AURELINO LEAL;REBOQUE;16
BA;AURELINO LEAL;SEMI-REBOQUE;2
BA;AURELINO LEAL;SIDE-CAR;0
BA;AURELINO LEAL;OUTROS;0
BA;AURELINO LEAL;TRATOR ESTEI;0
BA;AURELINO LEAL;TRATOR RODAS;0
BA;AURELINO LEAL;TRICICLO;0
BA;AURELINO LEAL;UTILITARIO;3
BA;BAIANOPOLIS;AUTOMOVEL;839
BA;BAIANOPOLIS;BONDE;0
BA;BAIANOPOLIS;CAMINHAO;74
BA;BAIANOPOLIS;CAMINHAO TRATOR;19
BA;BAIANOPOLIS;CAMINHONETE;327
BA;BAIANOPOLIS;CAMIONETA;31
BA;BAIANOPOLIS;CHASSI PLATAF;0
BA;BAIANOPOLIS;CICLOMOTOR;0
BA;BAIANOPOLIS;MICRO-ONIBUS;10
BA;BAIANOPOLIS;MOTOCICLETA;1052
BA;BAIANOPOLIS;MOTONETA;113
BA;BAIANOPOLIS;ONIBUS;49
BA;BAIANOPOLIS;QUADRICICLO;0
BA;BAIANOPOLIS;REBOQUE;53
BA;BAIANOPOLIS;SEMI-REBOQUE;23
BA;BAIANOPOLIS;SIDE-CAR;0
BA;BAIANOPOLIS;OUTROS;1
BA;BAIANOPOLIS;TRATOR ESTEI;0
BA;BAIANOPOLIS;TRATOR RODAS;0
BA;BAIANOPOLIS;TRICICLO;0
BA;BAIANOPOLIS;UTILITARIO;7
BA;BAIXA GRANDE;AUTOMOVEL;1362
BA;BAIXA GRANDE;BONDE;0
BA;BAIXA GRANDE;CAMINHAO;125
BA;BAIXA GRANDE;CAMINHAO TRATOR;2
BA;BAIXA GRANDE;CAMINHONETE;388
BA;BAIXA GRANDE;CAMIONETA;65
BA;BAIXA GRANDE;CHASSI PLATAF;0
BA;BAIXA GRANDE;CICLOMOTOR;0
BA;BAIXA GRANDE;MICRO-ONIBUS;86
BA;BAIXA GRANDE;MOTOCICLETA;1537
BA;BAIXA GRANDE;MOTONETA;105
BA;BAIXA GRANDE;ONIBUS;59
BA;BAIXA GRANDE;QUADRICICLO;0
BA;BAIXA GRANDE;REBOQUE;37
BA;BAIXA GRANDE;SEMI-REBOQUE;0
BA;BAIXA GRANDE;SIDE-CAR;0
BA;BAIXA GRANDE;OUTROS;0
BA;BAIXA GRANDE;TRATOR ESTEI;0
BA;BAIXA GRANDE;TRATOR RODAS;0
BA;BAIXA GRANDE;TRICICLO;1
BA;BAIXA GRANDE;UTILITARIO;12
BA;BANZAE;AUTOMOVEL;494
BA;BANZAE;BONDE;0
BA;BANZAE;CAMINHAO;26
BA;BANZAE;CAMINHAO TRATOR;0
BA;BANZAE;CAMINHONETE;170
BA;BANZAE;CAMIONETA;21
BA;BANZAE;CHASSI PLATAF;0
BA;BANZAE;CICLOMOTOR;0
BA;BANZAE;MICRO-ONIBUS;7
BA;BANZAE;MOTOCICLETA;962
BA;BANZAE;MOTONETA;152
BA;BANZAE;ONIBUS;30
BA;BANZAE;QUADRICICLO;0
BA;BANZAE;REBOQUE;13
BA;BANZAE;SEMI-REBOQUE;0
BA;BANZAE;SIDE-CAR;0
BA;BANZAE;OUTROS;0
BA;BANZAE;TRATOR ESTEI;0
BA;BANZAE;TRATOR RODAS;0
BA;BANZAE;TRICICLO;0
BA;BANZAE;UTILITARIO;2
BA;BARRA;AUTOMOVEL;1589
BA;BARRA;BONDE;0
BA;BARRA;CAMINHAO;113
BA;BARRA;CAMINHAO TRATOR;6
BA;BARRA;CAMINHONETE;856
BA;BARRA;CAMIONETA;207
BA;BARRA;CHASSI PLATAF;0
BA;BARRA;CICLOMOTOR;8
BA;BARRA;MICRO-ONIBUS;43
BA;BARRA;MOTOCICLETA;3603
BA;BARRA;MOTONETA;741
BA;BARRA;ONIBUS;49
BA;BARRA;QUADRICICLO;0
BA;BARRA;REBOQUE;46
BA;BARRA;SEMI-REBOQUE;8
BA;BARRA;SIDE-CAR;0
BA;BARRA;OUTROS;0
BA;BARRA;TRATOR ESTEI;1
BA;BARRA;TRATOR RODAS;0
BA;BARRA;TRICICLO;2
BA;BARRA;UTILITARIO;45
BA;BARRA DA ESTIVA;AUTOMOVEL;2903
BA;BARRA DA ESTIVA;BONDE;0
BA;BARRA DA ESTIVA;CAMINHAO;340
BA;BARRA DA ESTIVA;CAMINHAO TRATOR;19
BA;BARRA DA ESTIVA;CAMINHONETE;1399
BA;BARRA DA ESTIVA;CAMIONETA;97
BA;BARRA DA ESTIVA;CHASSI PLATAF;0
BA;BARRA DA ESTIVA;CICLOMOTOR;0
BA;BARRA DA ESTIVA;MICRO-ONIBUS;112
BA;BARRA DA ESTIVA;MOTOCICLETA;2683
BA;BARRA DA ESTIVA;MOTONETA;425
BA;BARRA DA ESTIVA;ONIBUS;85
BA;BARRA DA ESTIVA;QUADRICICLO;0
BA;BARRA DA ESTIVA;REBOQUE;49
BA;BARRA DA ESTIVA;SEMI-REBOQUE;27
BA;BARRA DA ESTIVA;SIDE-CAR;0
BA;BARRA DA ESTIVA;OUTROS;0
BA;BARRA DA ESTIVA;TRATOR ESTEI;0
BA;BARRA DA ESTIVA;TRATOR RODAS;2
BA;BARRA DA ESTIVA;TRICICLO;1
BA;BARRA DA ESTIVA;UTILITARIO;50
BA;BARRA DO CHOCA;AUTOMOVEL;2393
BA;BARRA DO CHOCA;BONDE;0
BA;BARRA DO CHOCA;CAMINHAO;173
BA;BARRA DO CHOCA;CAMINHAO TRATOR;17
BA;BARRA DO CHOCA;CAMINHONETE;617
BA;BARRA DO CHOCA;CAMIONETA;105
BA;BARRA DO CHOCA;CHASSI PLATAF;0
BA;BARRA DO CHOCA;CICLOMOTOR;4
BA;BARRA DO CHOCA;MICRO-ONIBUS;251
BA;BARRA DO CHOCA;MOTOCICLETA;1716
BA;BARRA DO CHOCA;MOTONETA;282
BA;BARRA DO CHOCA;ONIBUS;49
BA;BARRA DO CHOCA;QUADRICICLO;0
BA;BARRA DO CHOCA;REBOQUE;57
BA;BARRA DO CHOCA;SEMI-REBOQUE;13
BA;BARRA DO CHOCA;SIDE-CAR;0
BA;BARRA DO CHOCA;OUTROS;0
BA;BARRA DO CHOCA;TRATOR ESTEI;0
BA;BARRA DO CHOCA;TRATOR RODAS;0
BA;BARRA DO CHOCA;TRICICLO;1
BA;BARRA DO CHOCA;UTILITARIO;15
BA;BARRA DO MENDES;AUTOMOVEL;1013
BA;BARRA DO MENDES;BONDE;0
BA;BARRA DO MENDES;CAMINHAO;80
BA;BARRA DO MENDES;CAMINHAO TRATOR;3
BA;BARRA DO MENDES;CAMINHONETE;389
BA;BARRA DO MENDES;CAMIONETA;65
BA;BARRA DO MENDES;CHASSI PLATAF;0
BA;BARRA DO MENDES;CICLOMOTOR;0
BA;BARRA DO MENDES;MICRO-ONIBUS;32
BA;BARRA DO MENDES;MOTOCICLETA;563
BA;BARRA DO MENDES;MOTONETA;63
BA;BARRA DO MENDES;ONIBUS;34
BA;BARRA DO MENDES;QUADRICICLO;0
BA;BARRA DO MENDES;REBOQUE;16
BA;BARRA DO MENDES;SEMI-REBOQUE;4
BA;BARRA DO MENDES;SIDE-CAR;0
BA;BARRA DO MENDES;OUTROS;0
BA;BARRA DO MENDES;TRATOR ESTEI;0
BA;BARRA DO MENDES;TRATOR RODAS;1
BA;BARRA DO MENDES;TRICICLO;0
BA;BARRA DO MENDES;UTILITARIO;23
BA;BARRA DO ROCHA;AUTOMOVEL;307
BA;BARRA DO ROCHA;BONDE;0
BA;BARRA DO ROCHA;CAMINHAO;15
BA;BARRA DO ROCHA;CAMINHAO TRATOR;3
BA;BARRA DO ROCHA;CAMINHONETE;64
BA;BARRA DO ROCHA;CAMIONETA;28
BA;BARRA DO ROCHA;CHASSI PLATAF;1
BA;BARRA DO ROCHA;CICLOMOTOR;1
BA;BARRA DO ROCHA;MICRO-ONIBUS;7
BA;BARRA DO ROCHA;MOTOCICLETA;290
BA;BARRA DO ROCHA;MOTONETA;15
BA;BARRA DO ROCHA;ONIBUS;10
BA;BARRA DO ROCHA;QUADRICICLO;0
BA;BARRA DO ROCHA;REBOQUE;6
BA;BARRA DO ROCHA;SEMI-REBOQUE;1
BA;BARRA DO ROCHA;SIDE-CAR;0
BA;BARRA DO ROCHA;OUTROS;0
BA;BARRA DO ROCHA;TRATOR ESTEI;0
BA;BARRA DO ROCHA;TRATOR RODAS;0
BA;BARRA DO ROCHA;TRICICLO;1
BA;BARRA DO ROCHA;UTILITARIO;1
BA;BARREIRAS;AUTOMOVEL;31889
BA;BARREIRAS;BONDE;0
BA;BARREIRAS;CAMINHAO;2663
BA;BARREIRAS;CAMINHAO TRATOR;862
BA;BARREIRAS;CAMINHONETE;9392
BA;BARREIRAS;CAMIONETA;2074
BA;BARREIRAS;CHASSI PLATAF;0
BA;BARREIRAS;CICLOMOTOR;167
BA;BARREIRAS;MICRO-ONIBUS;250
BA;BARREIRAS;MOTOCICLETA;25683
BA;BARREIRAS;MOTONETA;7407
BA;BARREIRAS;ONIBUS;515
BA;BARREIRAS;QUADRICICLO;0
BA;BARREIRAS;REBOQUE;2195
BA;BARREIRAS;SEMI-REBOQUE;1514
BA;BARREIRAS;SIDE-CAR;28
BA;BARREIRAS;OUTROS;7
BA;BARREIRAS;TRATOR ESTEI;0
BA;BARREIRAS;TRATOR RODAS;8
BA;BARREIRAS;TRICICLO;29
BA;BARREIRAS;UTILITARIO;955
BA;BARRO ALTO;AUTOMOVEL;979
BA;BARRO ALTO;BONDE;0
BA;BARRO ALTO;CAMINHAO;63
BA;BARRO ALTO;CAMINHAO TRATOR;16
BA;BARRO ALTO;CAMINHONETE;271
BA;BARRO ALTO;CAMIONETA;24
BA;BARRO ALTO;CHASSI PLATAF;0
BA;BARRO ALTO;CICLOMOTOR;0
BA;BARRO ALTO;MICRO-ONIBUS;21
BA;BARRO ALTO;MOTOCICLETA;804
BA;BARRO ALTO;MOTONETA;68
BA;BARRO ALTO;ONIBUS;30
BA;BARRO ALTO;QUADRICICLO;0
BA;BARRO ALTO;REBOQUE;5
BA;BARRO ALTO;SEMI-REBOQUE;24
BA;BARRO ALTO;SIDE-CAR;0
BA;BARRO ALTO;OUTROS;0
BA;BARRO ALTO;TRATOR ESTEI;0
BA;BARRO ALTO;TRATOR RODAS;0
BA;BARRO ALTO;TRICICLO;1
BA;BARRO ALTO;UTILITARIO;5
BA;BARRO PRETO;AUTOMOVEL;334
BA;BARRO PRETO;BONDE;0
BA;BARRO PRETO;CAMINHAO;20
BA;BARRO PRETO;CAMINHAO TRATOR;0
BA;BARRO PRETO;CAMINHONETE;59
BA;BARRO PRETO;CAMIONETA;19
BA;BARRO PRETO;CHASSI PLATAF;0
BA;BARRO PRETO;CICLOMOTOR;0
BA;BARRO PRETO;MICRO-ONIBUS;2
BA;BARRO PRETO;MOTOCICLETA;209
BA;BARRO PRETO;MOTONETA;17
BA;BARRO PRETO;ONIBUS;13
BA;BARRO PRETO;QUADRICICLO;0
BA;BARRO PRETO;REBOQUE;5
BA;BARRO PRETO;SEMI-REBOQUE;0
BA;BARRO PRETO;SIDE-CAR;0
BA;BARRO PRETO;OUTROS;0
BA;BARRO PRETO;TRATOR ESTEI;0
BA;BARRO PRETO;TRATOR RODAS;0
BA;BARRO PRETO;TRICICLO;0
BA;BARRO PRETO;UTILITARIO;1
BA;BARROCAS;AUTOMOVEL;1953
BA;BARROCAS;BONDE;0
BA;BARROCAS;CAMINHAO;134
BA;BARROCAS;CAMINHAO TRATOR;3
BA;BARROCAS;CAMINHONETE;267
BA;BARROCAS;CAMIONETA;56
BA;BARROCAS;CHASSI PLATAF;0
BA;BARROCAS;CICLOMOTOR;2
BA;BARROCAS;MICRO-ONIBUS;16
BA;BARROCAS;MOTOCICLETA;2060
BA;BARROCAS;MOTONETA;436
BA;BARROCAS;ONIBUS;34
BA;BARROCAS;QUADRICICLO;0
BA;BARROCAS;REBOQUE;36
BA;BARROCAS;SEMI-REBOQUE;4
BA;BARROCAS;SIDE-CAR;0
BA;BARROCAS;OUTROS;0
BA;BARROCAS;TRATOR ESTEI;0
BA;BARROCAS;TRATOR RODAS;0
BA;BARROCAS;TRICICLO;0
BA;BARROCAS;UTILITARIO;5
BA;BELMONTE;AUTOMOVEL;919
BA;BELMONTE;BONDE;0
BA;BELMONTE;CAMINHAO;64
BA;BELMONTE;CAMINHAO TRATOR;3
BA;BELMONTE;CAMINHONETE;308
BA;BELMONTE;CAMIONETA;53
BA;BELMONTE;CHASSI PLATAF;0
BA;BELMONTE;CICLOMOTOR;2
BA;BELMONTE;MICRO-ONIBUS;10
BA;BELMONTE;MOTOCICLETA;1108
BA;BELMONTE;MOTONETA;230
BA;BELMONTE;ONIBUS;41
BA;BELMONTE;QUADRICICLO;0
BA;BELMONTE;REBOQUE;54
BA;BELMONTE;SEMI-REBOQUE;7
BA;BELMONTE;SIDE-CAR;0
BA;BELMONTE;OUTROS;0
BA;BELMONTE;TRATOR ESTEI;0
BA;BELMONTE;TRATOR RODAS;0
BA;BELMONTE;TRICICLO;1
BA;BELMONTE;UTILITARIO;11
BA;BELO CAMPO;AUTOMOVEL;1493
BA;BELO CAMPO;BONDE;0
BA;BELO CAMPO;CAMINHAO;155
BA;BELO CAMPO;CAMINHAO TRATOR;9
BA;BELO CAMPO;CAMINHONETE;370
BA;BELO CAMPO;CAMIONETA;48
BA;BELO CAMPO;CHASSI PLATAF;0
BA;BELO CAMPO;CICLOMOTOR;1
BA;BELO CAMPO;MICRO-ONIBUS;36
BA;BELO CAMPO;MOTOCICLETA;689
BA;BELO CAMPO;MOTONETA;69
BA;BELO CAMPO;ONIBUS;50
BA;BELO CAMPO;QUADRICICLO;0
BA;BELO CAMPO;REBOQUE;19
BA;BELO CAMPO;SEMI-REBOQUE;15
BA;BELO CAMPO;SIDE-CAR;0
BA;BELO CAMPO;OUTROS;0
BA;BELO CAMPO;TRATOR ESTEI;0
BA;BELO CAMPO;TRATOR RODAS;0
BA;BELO CAMPO;TRICICLO;2
BA;BELO CAMPO;UTILITARIO;12
BA;BIRITINGA;AUTOMOVEL;1099
BA;BIRITINGA;BONDE;0
BA;BIRITINGA;CAMINHAO;39
BA;BIRITINGA;CAMINHAO TRATOR;1
BA;BIRITINGA;CAMINHONETE;174
BA;BIRITINGA;CAMIONETA;31
BA;BIRITINGA;CHASSI PLATAF;0
BA;BIRITINGA;CICLOMOTOR;0
BA;BIRITINGA;MICRO-ONIBUS;17
BA;BIRITINGA;MOTOCICLETA;1215
BA;BIRITINGA;MOTONETA;45
BA;BIRITINGA;ONIBUS;40
BA;BIRITINGA;QUADRICICLO;0
BA;BIRITINGA;REBOQUE;24
BA;BIRITINGA;SEMI-REBOQUE;0
BA;BIRITINGA;SIDE-CAR;0
BA;BIRITINGA;OUTROS;0
BA;BIRITINGA;TRATOR ESTEI;0
BA;BIRITINGA;TRATOR RODAS;0
BA;BIRITINGA;TRICICLO;0
BA;BIRITINGA;UTILITARIO;6
BA;BOA NOVA;AUTOMOVEL;685
BA;BOA NOVA;BONDE;0
BA;BOA NOVA;CAMINHAO;43
BA;BOA NOVA;CAMINHAO TRATOR;13
BA;BOA NOVA;CAMINHONETE;161
BA;BOA NOVA;CAMIONETA;44
BA;BOA NOVA;CHASSI PLATAF;0
BA;BOA NOVA;CICLOMOTOR;0
BA;BOA NOVA;MICRO-ONIBUS;64
BA;BOA NOVA;MOTOCICLETA;360
BA;BOA NOVA;MOTONETA;37
BA;BOA NOVA;ONIBUS;27
BA;BOA NOVA;QUADRICICLO;0
BA;BOA NOVA;REBOQUE;11
BA;BOA NOVA;SEMI-REBOQUE;18
BA;BOA NOVA;SIDE-CAR;0
BA;BOA NOVA;OUTROS;0
BA;BOA NOVA;TRATOR ESTEI;0
BA;BOA NOVA;TRATOR RODAS;0
BA;BOA NOVA;TRICICLO;0
BA;BOA NOVA;UTILITARIO;5
BA;BOA VISTA DO TUPIM;AUTOMOVEL;922
BA;BOA VISTA DO TUPIM;BONDE;0
BA;BOA VISTA DO TUPIM;CAMINHAO;81
BA;BOA VISTA DO TUPIM;CAMINHAO TRATOR;1
BA;BOA VISTA DO TUPIM;CAMINHONETE;251
BA;BOA VISTA DO TUPIM;CAMIONETA;58
BA;BOA VISTA DO TUPIM;CHASSI PLATAF;0
BA;BOA VISTA DO TUPIM;CICLOMOTOR;0
BA;BOA VISTA DO TUPIM;MICRO-ONIBUS;25
BA;BOA VISTA DO TUPIM;MOTOCICLETA;1208
BA;BOA VISTA DO TUPIM;MOTONETA;105
BA;BOA VISTA DO TUPIM;ONIBUS;27
BA;BOA VISTA DO TUPIM;QUADRICICLO;0
BA;BOA VISTA DO TUPIM;REBOQUE;30
BA;BOA VISTA DO TUPIM;SEMI-REBOQUE;0
BA;BOA VISTA DO TUPIM;SIDE-CAR;0
BA;BOA VISTA DO TUPIM;OUTROS;0
BA;BOA VISTA DO TUPIM;TRATOR ESTEI;0
BA;BOA VISTA DO TUPIM;TRATOR RODAS;0
BA;BOA VISTA DO TUPIM;TRICICLO;0
BA;BOA VISTA DO TUPIM;UTILITARIO;2
BA;BOM JESUS DA LAPA;AUTOMOVEL;5826
BA;BOM JESUS DA LAPA;BONDE;0
BA;BOM JESUS DA LAPA;CAMINHAO;551
BA;BOM JESUS DA LAPA;CAMINHAO TRATOR;83
BA;BOM JESUS DA LAPA;CAMINHONETE;2156
BA;BOM JESUS DA LAPA;CAMIONETA;286
BA;BOM JESUS DA LAPA;CHASSI PLATAF;0
BA;BOM JESUS DA LAPA;CICLOMOTOR;44
BA;BOM JESUS DA LAPA;MICRO-ONIBUS;92
BA;BOM JESUS DA LAPA;MOTOCICLETA;13130
BA;BOM JESUS DA LAPA;MOTONETA;1286
BA;BOM JESUS DA LAPA;ONIBUS;168
BA;BOM JESUS DA LAPA;QUADRICICLO;0
BA;BOM JESUS DA LAPA;REBOQUE;288
BA;BOM JESUS DA LAPA;SEMI-REBOQUE;127
BA;BOM JESUS DA LAPA;SIDE-CAR;11
BA;BOM JESUS DA LAPA;OUTROS;2
BA;BOM JESUS DA LAPA;TRATOR ESTEI;0
BA;BOM JESUS DA LAPA;TRATOR RODAS;0
BA;BOM JESUS DA LAPA;TRICICLO;20
BA;BOM JESUS DA LAPA;UTILITARIO;123
BA;BOM JESUS DA SERRA;AUTOMOVEL;502
BA;BOM JESUS DA SERRA;BONDE;0
BA;BOM JESUS DA SERRA;CAMINHAO;44
BA;BOM JESUS DA SERRA;CAMINHAO TRATOR;0
BA;BOM JESUS DA SERRA;CAMINHONETE;147
BA;BOM JESUS DA SERRA;CAMIONETA;31
BA;BOM JESUS DA SERRA;CHASSI PLATAF;0
BA;BOM JESUS DA SERRA;CICLOMOTOR;0
BA;BOM JESUS DA SERRA;MICRO-ONIBUS;73
BA;BOM JESUS DA SERRA;MOTOCICLETA;347
BA;BOM JESUS DA SERRA;MOTONETA;15
BA;BOM JESUS DA SERRA;ONIBUS;25
BA;BOM JESUS DA SERRA;QUADRICICLO;0
BA;BOM JESUS DA SERRA;REBOQUE;5
BA;BOM JESUS DA SERRA;SEMI-REBOQUE;0
BA;BOM JESUS DA SERRA;SIDE-CAR;0
BA;BOM JESUS DA SERRA;OUTROS;0
BA;BOM JESUS DA SERRA;TRATOR ESTEI;0
BA;BOM JESUS DA SERRA;TRATOR RODAS;0
BA;BOM JESUS DA SERRA;TRICICLO;0
BA;BOM JESUS DA SERRA;UTILITARIO;0
BA;BONINAL;AUTOMOVEL;1402
BA;BONINAL;BONDE;0
BA;BONINAL;CAMINHAO;111
BA;BONINAL;CAMINHAO TRATOR;15
BA;BONINAL;CAMINHONETE;517
BA;BONINAL;CAMIONETA;54
BA;BONINAL;CHASSI PLATAF;0
BA;BONINAL;CICLOMOTOR;1
BA;BONINAL;MICRO-ONIBUS;37
BA;BONINAL;MOTOCICLETA;958
BA;BONINAL;MOTONETA;92
BA;BONINAL;ONIBUS;44
BA;BONINAL;QUADRICICLO;0
BA;BONINAL;REBOQUE;12
BA;BONINAL;SEMI-REBOQUE;28
BA;BONINAL;SIDE-CAR;0
BA;BONINAL;OUTROS;0
BA;BONINAL;TRATOR ESTEI;0
BA;BONINAL;TRATOR RODAS;0
BA;BONINAL;TRICICLO;1
BA;BONINAL;UTILITARIO;12
BA;BONITO;AUTOMOVEL;1116
BA;BONITO;BONDE;0
BA;BONITO;CAMINHAO;125
BA;BONITO;CAMINHAO TRATOR;5
BA;BONITO;CAMINHONETE;388
BA;BONITO;CAMIONETA;30
BA;BONITO;CHASSI PLATAF;0
BA;BONITO;CICLOMOTOR;0
BA;BONITO;MICRO-ONIBUS;21
BA;BONITO;MOTOCICLETA;450
BA;BONITO;MOTONETA;39
BA;BONITO;ONIBUS;29
BA;BONITO;QUADRICICLO;0
BA;BONITO;REBOQUE;15
BA;BONITO;SEMI-REBOQUE;8
BA;BONITO;SIDE-CAR;0
BA;BONITO;OUTROS;0
BA;BONITO;TRATOR ESTEI;0
BA;BONITO;TRATOR RODAS;0
BA;BONITO;TRICICLO;1
BA;BONITO;UTILITARIO;12
BA;BOQUIRA;AUTOMOVEL;1447
BA;BOQUIRA;BONDE;0
BA;BOQUIRA;CAMINHAO;146
BA;BOQUIRA;CAMINHAO TRATOR;5
BA;BOQUIRA;CAMINHONETE;547
BA;BOQUIRA;CAMIONETA;48
BA;BOQUIRA;CHASSI PLATAF;0
BA;BOQUIRA;CICLOMOTOR;0
BA;BOQUIRA;MICRO-ONIBUS;19
BA;BOQUIRA;MOTOCICLETA;2527
BA;BOQUIRA;MOTONETA;200
BA;BOQUIRA;ONIBUS;79
BA;BOQUIRA;QUADRICICLO;0
BA;BOQUIRA;REBOQUE;10
BA;BOQUIRA;SEMI-REBOQUE;7
