UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
MG;CONCEICAO DO RIO VERDE;UTILITARIO;19
MG;CONCEICAO DOS OUROS;AUTOMOVEL;3064
MG;CONCEICAO DOS OUROS;BONDE;0
MG;CONCEICAO DOS OUROS;CAMINHAO;273
MG;CONCEICAO DOS OUROS;CAMINHAO TRATOR;9
MG;CONCEICAO DOS OUROS;CAMINHONETE;570
MG;CONCEICAO DOS OUROS;CAMIONETA;123
MG;CONCEICAO DOS OUROS;CHASSI PLATAF;0
MG;CONCEICAO DOS OUROS;CICLOMOTOR;25
MG;CONCEICAO DOS OUROS;MICRO-ONIBUS;23
MG;CONCEICAO DOS OUROS;MOTOCICLETA;914
MG;CONCEICAO DOS OUROS;MOTONETA;53
MG;CONCEICAO DOS OUROS;ONIBUS;20
MG;CONCEICAO DOS OUROS;QUADRICICLO;0
MG;CONCEICAO DOS OUROS;REBOQUE;47
MG;CONCEICAO DOS OUROS;SEMI-REBOQUE;16
MG;CONCEICAO DOS OUROS;SIDE-CAR;0
MG;CONCEICAO DOS OUROS;OUTROS;0
MG;CONCEICAO DOS OUROS;TRATOR ESTEI;0
MG;CONCEICAO DOS OUROS;TRATOR RODAS;0
MG;CONCEICAO DOS OUROS;TRICICLO;1
MG;CONCEICAO DOS OUROS;UTILITARIO;19
MG;CONEGO MARINHO;AUTOMOVEL;370
MG;CONEGO MARINHO;BONDE;0
MG;CONEGO MARINHO;CAMINHAO;28
MG;CONEGO MARINHO;CAMINHAO TRATOR;0
MG;CONEGO MARINHO;CAMINHONETE;115
MG;CONEGO MARINHO;CAMIONETA;36
MG;CONEGO MARINHO;CHASSI PLATAF;0
MG;CONEGO MARINHO;CICLOMOTOR;0
MG;CONEGO MARINHO;MICRO-ONIBUS;8
MG;CONEGO MARINHO;MOTOCICLETA;813
MG;CONEGO MARINHO;MOTONETA;31
MG;CONEGO MARINHO;ONIBUS;28
MG;CONEGO MARINHO;QUADRICICLO;0
MG;CONEGO MARINHO;REBOQUE;12
MG;CONEGO MARINHO;SEMI-REBOQUE;0
MG;CONEGO MARINHO;SIDE-CAR;0
MG;CONEGO MARINHO;OUTROS;0
MG;CONEGO MARINHO;TRATOR ESTEI;0
MG;CONEGO MARINHO;TRATOR RODAS;0
MG;CONEGO MARINHO;TRICICLO;0
MG;CONEGO MARINHO;UTILITARIO;0
MG;CONFINS;AUTOMOVEL;2867
MG;CONFINS;BONDE;0
MG;CONFINS;CAMINHAO;357
MG;CONFINS;CAMINHAO TRATOR;178
MG;CONFINS;CAMINHONETE;486
MG;CONFINS;CAMIONETA;150
MG;CONFINS;CHASSI PLATAF;0
MG;CONFINS;CICLOMOTOR;35
MG;CONFINS;MICRO-ONIBUS;40
MG;CONFINS;MOTOCICLETA;789
MG;CONFINS;MOTONETA;97
MG;CONFINS;ONIBUS;66
MG;CONFINS;QUADRICICLO;0
MG;CONFINS;REBOQUE;80
MG;CONFINS;SEMI-REBOQUE;194
MG;CONFINS;SIDE-CAR;0
MG;CONFINS;OUTROS;13
MG;CONFINS;TRATOR ESTEI;0
MG;CONFINS;TRATOR RODAS;3
MG;CONFINS;TRICICLO;3
MG;CONFINS;UTILITARIO;28
MG;CONGONHAL;AUTOMOVEL;3579
MG;CONGONHAL;BONDE;0
MG;CONGONHAL;CAMINHAO;310
MG;CONGONHAL;CAMINHAO TRATOR;30
MG;CONGONHAL;CAMINHONETE;720
MG;CONGONHAL;CAMIONETA;145
MG;CONGONHAL;CHASSI PLATAF;0
MG;CONGONHAL;CICLOMOTOR;40
MG;CONGONHAL;MICRO-ONIBUS;15
MG;CONGONHAL;MOTOCICLETA;1719
MG;CONGONHAL;MOTONETA;63
MG;CONGONHAL;ONIBUS;18
MG;CONGONHAL;QUADRICICLO;0
MG;CONGONHAL;REBOQUE;109
MG;CONGONHAL;SEMI-REBOQUE;29
MG;CONGONHAL;SIDE-CAR;1
MG;CONGONHAL;OUTROS;0
MG;CONGONHAL;TRATOR ESTEI;0
MG;CONGONHAL;TRATOR RODAS;1
MG;CONGONHAL;TRICICLO;2
MG;CONGONHAL;UTILITARIO;23
MG;CONGONHAS;AUTOMOVEL;18192
MG;CONGONHAS;BONDE;0
MG;CONGONHAS;CAMINHAO;1168
MG;CONGONHAS;CAMINHAO TRATOR;810
MG;CONGONHAS;CAMINHONETE;2286
MG;CONGONHAS;CAMIONETA;841
MG;CONGONHAS;CHASSI PLATAF;0
MG;CONGONHAS;CICLOMOTOR;327
MG;CONGONHAS;MICRO-ONIBUS;196
MG;CONGONHAS;MOTOCICLETA;4048
MG;CONGONHAS;MOTONETA;556
MG;CONGONHAS;ONIBUS;203
MG;CONGONHAS;QUADRICICLO;0
MG;CONGONHAS;REBOQUE;427
MG;CONGONHAS;SEMI-REBOQUE;783
MG;CONGONHAS;SIDE-CAR;1
MG;CONGONHAS;OUTROS;4
MG;CONGONHAS;TRATOR ESTEI;0
MG;CONGONHAS;TRATOR RODAS;13
MG;CONGONHAS;TRICICLO;19
MG;CONGONHAS;UTILITARIO;211
MG;CONGONHAS DO NORTE;AUTOMOVEL;589
MG;CONGONHAS DO NORTE;BONDE;0
MG;CONGONHAS DO NORTE;CAMINHAO;71
MG;CONGONHAS DO NORTE;CAMINHAO TRATOR;1
MG;CONGONHAS DO NORTE;CAMINHONETE;167
MG;CONGONHAS DO NORTE;CAMIONETA;41
MG;CONGONHAS DO NORTE;CHASSI PLATAF;0
MG;CONGONHAS DO NORTE;CICLOMOTOR;4
MG;CONGONHAS DO NORTE;MICRO-ONIBUS;4
MG;CONGONHAS DO NORTE;MOTOCICLETA;571
MG;CONGONHAS DO NORTE;MOTONETA;8
MG;CONGONHAS DO NORTE;ONIBUS;17
MG;CONGONHAS DO NORTE;QUADRICICLO;0
MG;CONGONHAS DO NORTE;REBOQUE;16
MG;CONGONHAS DO NORTE;SEMI-REBOQUE;2
MG;CONGONHAS DO NORTE;SIDE-CAR;0
MG;CONGONHAS DO NORTE;OUTROS;0
MG;CONGONHAS DO NORTE;TRATOR ESTEI;0
MG;CONGONHAS DO NORTE;TRATOR RODAS;0
MG;CONGONHAS DO NORTE;TRICICLO;2
MG;CONGONHAS DO NORTE;UTILITARIO;1
MG;CONQUISTA;AUTOMOVEL;2189
MG;CONQUISTA;BONDE;0
MG;CONQUISTA;CAMINHAO;174
MG;CONQUISTA;CAMINHAO TRATOR;48
MG;CONQUISTA;CAMINHONETE;335
MG;CONQUISTA;CAMIONETA;96
MG;CONQUISTA;CHASSI PLATAF;0
MG;CONQUISTA;CICLOMOTOR;12
MG;CONQUISTA;MICRO-ONIBUS;25
MG;CONQUISTA;MOTOCICLETA;342
MG;CONQUISTA;MOTONETA;32
MG;CONQUISTA;ONIBUS;43
MG;CONQUISTA;QUADRICICLO;0
MG;CONQUISTA;REBOQUE;101
MG;CONQUISTA;SEMI-REBOQUE;37
MG;CONQUISTA;SIDE-CAR;0
MG;CONQUISTA;OUTROS;0
MG;CONQUISTA;TRATOR ESTEI;0
MG;CONQUISTA;TRATOR RODAS;0
MG;CONQUISTA;TRICICLO;0
MG;CONQUISTA;UTILITARIO;19
MG;CONSELHEIRO LAFAIETE;AUTOMOVEL;45965
MG;CONSELHEIRO LAFAIETE;BONDE;0
MG;CONSELHEIRO LAFAIETE;CAMINHAO;1658
MG;CONSELHEIRO LAFAIETE;CAMINHAO TRATOR;672
MG;CONSELHEIRO LAFAIETE;CAMINHONETE;5134
MG;CONSELHEIRO LAFAIETE;CAMIONETA;2275
MG;CONSELHEIRO LAFAIETE;CHASSI PLATAF;0
MG;CONSELHEIRO LAFAIETE;CICLOMOTOR;170
MG;CONSELHEIRO LAFAIETE;MICRO-ONIBUS;387
MG;CONSELHEIRO LAFAIETE;MOTOCICLETA;16659
MG;CONSELHEIRO LAFAIETE;MOTONETA;1096
MG;CONSELHEIRO LAFAIETE;ONIBUS;694
MG;CONSELHEIRO LAFAIETE;QUADRICICLO;1
MG;CONSELHEIRO LAFAIETE;REBOQUE;1046
MG;CONSELHEIRO LAFAIETE;SEMI-REBOQUE;638
MG;CONSELHEIRO LAFAIETE;SIDE-CAR;3
MG;CONSELHEIRO LAFAIETE;OUTROS;3
MG;CONSELHEIRO LAFAIETE;TRATOR ESTEI;0
MG;CONSELHEIRO LAFAIETE;TRATOR RODAS;8
MG;CONSELHEIRO LAFAIETE;TRICICLO;29
MG;CONSELHEIRO LAFAIETE;UTILITARIO;649
MG;CONSELHEIRO PENA;AUTOMOVEL;3615
MG;CONSELHEIRO PENA;BONDE;0
MG;CONSELHEIRO PENA;CAMINHAO;261
MG;CONSELHEIRO PENA;CAMINHAO TRATOR;4
MG;CONSELHEIRO PENA;CAMINHONETE;700
MG;CONSELHEIRO PENA;CAMIONETA;104
MG;CONSELHEIRO PENA;CHASSI PLATAF;0
MG;CONSELHEIRO PENA;CICLOMOTOR;33
MG;CONSELHEIRO PENA;MICRO-ONIBUS;14
MG;CONSELHEIRO PENA;MOTOCICLETA;3513
MG;CONSELHEIRO PENA;MOTONETA;426
MG;CONSELHEIRO PENA;ONIBUS;70
MG;CONSELHEIRO PENA;QUADRICICLO;0
MG;CONSELHEIRO PENA;REBOQUE;146
MG;CONSELHEIRO PENA;SEMI-REBOQUE;3
MG;CONSELHEIRO PENA;SIDE-CAR;2
MG;CONSELHEIRO PENA;OUTROS;1
MG;CONSELHEIRO PENA;TRATOR ESTEI;0
MG;CONSELHEIRO PENA;TRATOR RODAS;2
MG;CONSELHEIRO PENA;TRICICLO;20
MG;CONSELHEIRO PENA;UTILITARIO;19
MG;CONSOLACAO;AUTOMOVEL;313
MG;CONSOLACAO;BONDE;0
MG;CONSOLACAO;CAMINHAO;16
MG;CONSOLACAO;CAMINHAO TRATOR;0
MG;CONSOLACAO;CAMINHONETE;66
MG;CONSOLACAO;CAMIONETA;8
MG;CONSOLACAO;CHASSI PLATAF;0
MG;CONSOLACAO;CICLOMOTOR;0
MG;CONSOLACAO;MICRO-ONIBUS;7
MG;CONSOLACAO;MOTOCICLETA;158
MG;CONSOLACAO;MOTONETA;1
MG;CONSOLACAO;ONIBUS;5
MG;CONSOLACAO;QUADRICICLO;0
MG;CONSOLACAO;REBOQUE;5
MG;CONSOLACAO;SEMI-REBOQUE;0
MG;CONSOLACAO;SIDE-CAR;0
MG;CONSOLACAO;OUTROS;0
MG;CONSOLACAO;TRATOR ESTEI;0
MG;CONSOLACAO;TRATOR RODAS;0
MG;CONSOLACAO;TRICICLO;0
MG;CONSOLACAO;UTILITARIO;0
MG;CONTAGEM;AUTOMOVEL;205982
MG;CONTAGEM;BONDE;0
MG;CONTAGEM;CAMINHAO;14566
MG;CONTAGEM;CAMINHAO TRATOR;4123
MG;CONTAGEM;CAMINHONETE;27826
MG;CONTAGEM;CAMIONETA;12379
MG;CONTAGEM;CHASSI PLATAF;0
MG;CONTAGEM;CICLOMOTOR;495
MG;CONTAGEM;MICRO-ONIBUS;1727
MG;CONTAGEM;MOTOCICLETA;52078
MG;CONTAGEM;MOTONETA;3501
MG;CONTAGEM;ONIBUS;2964
MG;CONTAGEM;QUADRICICLO;0
MG;CONTAGEM;REBOQUE;6181
MG;CONTAGEM;SEMI-REBOQUE;5727
MG;CONTAGEM;SIDE-CAR;7
MG;CONTAGEM;OUTROS;33
MG;CONTAGEM;TRATOR ESTEI;2
MG;CONTAGEM;TRATOR RODAS;277
MG;CONTAGEM;TRICICLO;84
MG;CONTAGEM;UTILITARIO;2107
MG;COQUEIRAL;AUTOMOVEL;2689
MG;COQUEIRAL;BONDE;0
MG;COQUEIRAL;CAMINHAO;148
MG;COQUEIRAL;CAMINHAO TRATOR;9
MG;COQUEIRAL;CAMINHONETE;432
MG;COQUEIRAL;CAMIONETA;87
MG;COQUEIRAL;CHASSI PLATAF;0
MG;COQUEIRAL;CICLOMOTOR;1
MG;COQUEIRAL;MICRO-ONIBUS;20
MG;COQUEIRAL;MOTOCICLETA;1102
MG;COQUEIRAL;MOTONETA;51
MG;COQUEIRAL;ONIBUS;27
MG;COQUEIRAL;QUADRICICLO;0
MG;COQUEIRAL;REBOQUE;43
MG;COQUEIRAL;SEMI-REBOQUE;8
MG;COQUEIRAL;SIDE-CAR;5
MG;COQUEIRAL;OUTROS;0
MG;COQUEIRAL;TRATOR ESTEI;0
MG;COQUEIRAL;TRATOR RODAS;0
MG;COQUEIRAL;TRICICLO;0
MG;COQUEIRAL;UTILITARIO;11
MG;CORACAO DE JESUS;AUTOMOVEL;2854
MG;CORACAO DE JESUS;BONDE;0
MG;CORACAO DE JESUS;CAMINHAO;245
MG;CORACAO DE JESUS;CAMINHAO TRATOR;5
MG;CORACAO DE JESUS;CAMINHONETE;798
MG;CORACAO DE JESUS;CAMIONETA;102
MG;CORACAO DE JESUS;CHASSI PLATAF;0
MG;CORACAO DE JESUS;CICLOMOTOR;11
MG;CORACAO DE JESUS;MICRO-ONIBUS;12
MG;CORACAO DE JESUS;MOTOCICLETA;3024
MG;CORACAO DE JESUS;MOTONETA;241
MG;CORACAO DE JESUS;ONIBUS;129
MG;CORACAO DE JESUS;QUADRICICLO;0
MG;CORACAO DE JESUS;REBOQUE;123
MG;CORACAO DE JESUS;SEMI-REBOQUE;6
MG;CORACAO DE JESUS;SIDE-CAR;0
MG;CORACAO DE JESUS;OUTROS;2
MG;CORACAO DE JESUS;TRATOR ESTEI;0
MG;CORACAO DE JESUS;TRATOR RODAS;0
MG;CORACAO DE JESUS;TRICICLO;5
MG;CORACAO DE JESUS;UTILITARIO;17
MG;CORDISBURGO;AUTOMOVEL;1681
MG;CORDISBURGO;BONDE;0
MG;CORDISBURGO;CAMINHAO;123
MG;CORDISBURGO;CAMINHAO TRATOR;8
MG;CORDISBURGO;CAMINHONETE;360
MG;CORDISBURGO;CAMIONETA;58
MG;CORDISBURGO;CHASSI PLATAF;0
MG;CORDISBURGO;CICLOMOTOR;45
MG;CORDISBURGO;MICRO-ONIBUS;19
MG;CORDISBURGO;MOTOCICLETA;755
MG;CORDISBURGO;MOTONETA;43
MG;CORDISBURGO;ONIBUS;28
MG;CORDISBURGO;QUADRICICLO;0
MG;CORDISBURGO;REBOQUE;31
MG;CORDISBURGO;SEMI-REBOQUE;9
MG;CORDISBURGO;SIDE-CAR;0
MG;CORDISBURGO;OUTROS;0
MG;CORDISBURGO;TRATOR ESTEI;0
MG;CORDISBURGO;TRATOR RODAS;0
MG;CORDISBURGO;TRICICLO;0
MG;CORDISBURGO;UTILITARIO;6
MG;CORDISLANDIA;AUTOMOVEL;838
MG;CORDISLANDIA;BONDE;0
MG;CORDISLANDIA;CAMINHAO;46
MG;CORDISLANDIA;CAMINHAO TRATOR;0
MG;CORDISLANDIA;CAMINHONETE;130
MG;CORDISLANDIA;CAMIONETA;58
MG;CORDISLANDIA;CHASSI PLATAF;0
MG;CORDISLANDIA;CICLOMOTOR;3
MG;CORDISLANDIA;MICRO-ONIBUS;22
MG;CORDISLANDIA;MOTOCICLETA;252
MG;CORDISLANDIA;MOTONETA;6
MG;CORDISLANDIA;ONIBUS;11
MG;CORDISLANDIA;QUADRICICLO;0
MG;CORDISLANDIA;REBOQUE;13
MG;CORDISLANDIA;SEMI-REBOQUE;0
MG;CORDISLANDIA;SIDE-CAR;0
MG;CORDISLANDIA;OUTROS;0
MG;CORDISLANDIA;TRATOR ESTEI;0
MG;CORDISLANDIA;TRATOR RODAS;0
MG;CORDISLANDIA;TRICICLO;0
MG;CORDISLANDIA;UTILITARIO;3
MG;CORINTO;AUTOMOVEL;5458
MG;CORINTO;BONDE;0
MG;CORINTO;CAMINHAO;413
MG;CORINTO;CAMINHAO TRATOR;26
MG;CORINTO;CAMINHONETE;1060
MG;CORINTO;CAMIONETA;195
MG;CORINTO;CHASSI PLATAF;0
MG;CORINTO;CICLOMOTOR;95
MG;CORINTO;MICRO-ONIBUS;34
MG;CORINTO;MOTOCICLETA;3101
MG;CORINTO;MOTONETA;532
MG;CORINTO;ONIBUS;105
MG;CORINTO;QUADRICICLO;0
MG;CORINTO;REBOQUE;226
MG;CORINTO;SEMI-REBOQUE;40
MG;CORINTO;SIDE-CAR;0
MG;CORINTO;OUTROS;6
MG;CORINTO;TRATOR ESTEI;0
MG;CORINTO;TRATOR RODAS;2
MG;CORINTO;TRICICLO;3
MG;CORINTO;UTILITARIO;30
MG;COROACI;AUTOMOVEL;1029
MG;COROACI;BONDE;0
MG;COROACI;CAMINHAO;103
MG;COROACI;CAMINHAO TRATOR;0
MG;COROACI;CAMINHONETE;227
MG;COROACI;CAMIONETA;41
MG;COROACI;CHASSI PLATAF;0
MG;COROACI;CICLOMOTOR;5
MG;COROACI;MICRO-ONIBUS;9
MG;COROACI;MOTOCICLETA;1405
MG;COROACI;MOTONETA;102
MG;COROACI;ONIBUS;24
MG;COROACI;QUADRICICLO;0
MG;COROACI;REBOQUE;23
MG;COROACI;SEMI-REBOQUE;4
MG;COROACI;SIDE-CAR;0
MG;COROACI;OUTROS;0
MG;COROACI;TRATOR ESTEI;0
MG;COROACI;TRATOR RODAS;0
MG;COROACI;TRICICLO;0
MG;COROACI;UTILITARIO;7
MG;COROMANDEL;AUTOMOVEL;10433
MG;COROMANDEL;BONDE;0
MG;COROMANDEL;CAMINHAO;784
MG;COROMANDEL;CAMINHAO TRATOR;296
MG;COROMANDEL;CAMINHONETE;2332
MG;COROMANDEL;CAMIONETA;365
MG;COROMANDEL;CHASSI PLATAF;0
MG;COROMANDEL;CICLOMOTOR;52
MG;COROMANDEL;MICRO-ONIBUS;120
MG;COROMANDEL;MOTOCICLETA;2530
MG;COROMANDEL;MOTONETA;423
MG;COROMANDEL;ONIBUS;119
MG;COROMANDEL;QUADRICICLO;0
MG;COROMANDEL;REBOQUE;419
MG;COROMANDEL;SEMI-REBOQUE;414
MG;COROMANDEL;SIDE-CAR;1
MG;COROMANDEL;OUTROS;2
MG;COROMANDEL;TRATOR ESTEI;0
MG;COROMANDEL;TRATOR RODAS;1
MG;COROMANDEL;TRICICLO;17
MG;COROMANDEL;UTILITARIO;78
MG;CORONEL FABRICIANO;AUTOMOVEL;28259
MG;CORONEL FABRICIANO;BONDE;0
MG;CORONEL FABRICIANO;CAMINHAO;1195
MG;CORONEL FABRICIANO;CAMINHAO TRATOR;198
MG;CORONEL FABRICIANO;CAMINHONETE;3090
MG;CORONEL FABRICIANO;CAMIONETA;1256
MG;CORONEL FABRICIANO;CHASSI PLATAF;2
MG;CORONEL FABRICIANO;CICLOMOTOR;608
MG;CORONEL FABRICIANO;MICRO-ONIBUS;231
MG;CORONEL FABRICIANO;MOTOCICLETA;12648
MG;CORONEL FABRICIANO;MOTONETA;550
MG;CORONEL FABRICIANO;ONIBUS;701
MG;CORONEL FABRICIANO;QUADRICICLO;1
MG;CORONEL FABRICIANO;REBOQUE;997
MG;CORONEL FABRICIANO;SEMI-REBOQUE;184
MG;CORONEL FABRICIANO;SIDE-CAR;2
MG;CORONEL FABRICIANO;OUTROS;4
MG;CORONEL FABRICIANO;TRATOR ESTEI;0
MG;CORONEL FABRICIANO;TRATOR RODAS;8
MG;CORONEL FABRICIANO;TRICICLO;34
MG;CORONEL FABRICIANO;UTILITARIO;231
MG;CORONEL MURTA;AUTOMOVEL;741
MG;CORONEL MURTA;BONDE;0
MG;CORONEL MURTA;CAMINHAO;41
MG;CORONEL MURTA;CAMINHAO TRATOR;7
MG;CORONEL MURTA;CAMINHONETE;196
MG;CORONEL MURTA;CAMIONETA;24
MG;CORONEL MURTA;CHASSI PLATAF;0
MG;CORONEL MURTA;CICLOMOTOR;2
MG;CORONEL MURTA;MICRO-ONIBUS;10
MG;CORONEL MURTA;MOTOCICLETA;1408
MG;CORONEL MURTA;MOTONETA;66
MG;CORONEL MURTA;ONIBUS;19
MG;CORONEL MURTA;QUADRICICLO;0
MG;CORONEL MURTA;REBOQUE;25
MG;CORONEL MURTA;SEMI-REBOQUE;8
MG;CORONEL MURTA;SIDE-CAR;0
MG;CORONEL MURTA;OUTROS;0
MG;CORONEL MURTA;TRATOR ESTEI;0
MG;CORONEL MURTA;TRATOR RODAS;0
MG;CORONEL MURTA;TRICICLO;0
MG;CORONEL MURTA;UTILITARIO;5
MG;CORONEL PACHECO;AUTOMOVEL;509
MG;CORONEL PACHECO;BONDE;0
MG;CORONEL PACHECO;CAMINHAO;35
MG;CORONEL PACHECO;CAMINHAO TRATOR;0
MG;CORONEL PACHECO;CAMINHONETE;73
MG;CORONEL PACHECO;CAMIONETA;24
MG;CORONEL PACHECO;CHASSI PLATAF;0
MG;CORONEL PACHECO;CICLOMOTOR;2
MG;CORONEL PACHECO;MICRO-ONIBUS;5
MG;CORONEL PACHECO;MOTOCICLETA;91
MG;CORONEL PACHECO;MOTONETA;4
MG;CORONEL PACHECO;ONIBUS;8
MG;CORONEL PACHECO;QUADRICICLO;0
MG;CORONEL PACHECO;REBOQUE;20
MG;CORONEL PACHECO;SEMI-REBOQUE;0
MG;CORONEL PACHECO;SIDE-CAR;0
MG;CORONEL PACHECO;OUTROS;0
MG;CORONEL PACHECO;TRATOR ESTEI;0
MG;CORONEL PACHECO;TRATOR RODAS;1
MG;CORONEL PACHECO;TRICICLO;0
MG;CORONEL PACHECO;UTILITARIO;1
MG;CORONEL XAVIER CHAVES;AUTOMOVEL;797
MG;CORONEL XAVIER CHAVES;BONDE;0
MG;CORONEL XAVIER CHAVES;CAMINHAO;92
MG;CORONEL XAVIER CHAVES;CAMINHAO TRATOR;1
MG;CORONEL XAVIER CHAVES;CAMINHONETE;101
MG;CORONEL XAVIER CHAVES;CAMIONETA;21
MG;CORONEL XAVIER CHAVES;CHASSI PLATAF;0
MG;CORONEL XAVIER CHAVES;CICLOMOTOR;1
MG;CORONEL XAVIER CHAVES;MICRO-ONIBUS;8
MG;CORONEL XAVIER CHAVES;MOTOCICLETA;370
MG;CORONEL XAVIER CHAVES;MOTONETA;7
MG;CORONEL XAVIER CHAVES;ONIBUS;4
MG;CORONEL XAVIER CHAVES;QUADRICICLO;0
MG;CORONEL XAVIER CHAVES;REBOQUE;44
MG;CORONEL XAVIER CHAVES;SEMI-REBOQUE;7
MG;CORONEL XAVIER CHAVES;SIDE-CAR;0
MG;CORONEL XAVIER CHAVES;OUTROS;0
MG;CORONEL XAVIER CHAVES;TRATOR ESTEI;0
MG;CORONEL XAVIER CHAVES;TRATOR RODAS;0
MG;CORONEL XAVIER CHAVES;TRICICLO;1
MG;CORONEL XAVIER CHAVES;UTILITARIO;8
MG;CORREGO DANTA;AUTOMOVEL;843
MG;CORREGO DANTA;BONDE;0
MG;CORREGO DANTA;CAMINHAO;58
MG;CORREGO DANTA;CAMINHAO TRATOR;19
MG;CORREGO DANTA;CAMINHONETE;222
MG;CORREGO DANTA;CAMIONETA;43
MG;CORREGO DANTA;CHASSI PLATAF;0
MG;CORREGO DANTA;CICLOMOTOR;1
MG;CORREGO DANTA;MICRO-ONIBUS;3
MG;CORREGO DANTA;MOTOCICLETA;161
MG;CORREGO DANTA;MOTONETA;9
MG;CORREGO DANTA;ONIBUS;20
MG;CORREGO DANTA;QUADRICICLO;0
MG;CORREGO DANTA;REBOQUE;36
MG;CORREGO DANTA;SEMI-REBOQUE;32
MG;CORREGO DANTA;SIDE-CAR;0
MG;CORREGO DANTA;OUTROS;0
MG;CORREGO DANTA;TRATOR ESTEI;0
MG;CORREGO DANTA;TRATOR RODAS;0
MG;CORREGO DANTA;TRICICLO;0
MG;CORREGO DANTA;UTILITARIO;1
MG;CORREGO DO BOM JESUS;AUTOMOVEL;1101
MG;CORREGO DO BOM JESUS;BONDE;0
MG;CORREGO DO BOM JESUS;CAMINHAO;56
MG;CORREGO DO BOM JESUS;CAMINHAO TRATOR;2
MG;CORREGO DO BOM JESUS;CAMINHONETE;226
MG;CORREGO DO BOM JESUS;CAMIONETA;48
MG;CORREGO DO BOM JESUS;CHASSI PLATAF;0
MG;CORREGO DO BOM JESUS;CICLOMOTOR;2
MG;CORREGO DO BOM JESUS;MICRO-ONIBUS;11
MG;CORREGO DO BOM JESUS;MOTOCICLETA;637
MG;CORREGO DO BOM JESUS;MOTONETA;30
MG;CORREGO DO BOM JESUS;ONIBUS;16
MG;CORREGO DO BOM JESUS;QUADRICICLO;0
MG;CORREGO DO BOM JESUS;REBOQUE;30
MG;CORREGO DO BOM JESUS;SEMI-REBOQUE;0
MG;CORREGO DO BOM JESUS;SIDE-CAR;1
MG;CORREGO DO BOM JESUS;OUTROS;1
MG;CORREGO DO BOM JESUS;TRATOR ESTEI;0
MG;CORREGO DO BOM JESUS;TRATOR RODAS;0
MG;CORREGO DO BOM JESUS;TRICICLO;0
MG;CORREGO DO BOM JESUS;UTILITARIO;9
MG;CORREGO FUNDO;AUTOMOVEL;1801
MG;CORREGO FUNDO;BONDE;0
MG;CORREGO FUNDO;CAMINHAO;377
MG;CORREGO FUNDO;CAMINHAO TRATOR;57
MG;CORREGO FUNDO;CAMINHONETE;289
MG;CORREGO FUNDO;CAMIONETA;44
MG;CORREGO FUNDO;CHASSI PLATAF;0
MG;CORREGO FUNDO;CICLOMOTOR;4
MG;CORREGO FUNDO;MICRO-ONIBUS;27
MG;CORREGO FUNDO;MOTOCICLETA;694
MG;CORREGO FUNDO;MOTONETA;67
MG;CORREGO FUNDO;ONIBUS;36
MG;CORREGO FUNDO;QUADRICICLO;0
MG;CORREGO FUNDO;REBOQUE;89
MG;CORREGO FUNDO;SEMI-REBOQUE;79
MG;CORREGO FUNDO;SIDE-CAR;0
MG;CORREGO FUNDO;OUTROS;0
MG;CORREGO FUNDO;TRATOR ESTEI;0
MG;CORREGO FUNDO;TRATOR RODAS;1
MG;CORREGO FUNDO;TRICICLO;3
MG;CORREGO FUNDO;UTILITARIO;1
MG;CORREGO NOVO;AUTOMOVEL;380
MG;CORREGO NOVO;BONDE;0
MG;CORREGO NOVO;CAMINHAO;23
MG;CORREGO NOVO;CAMINHAO TRATOR;1
MG;CORREGO NOVO;CAMINHONETE;64
MG;CORREGO NOVO;CAMIONETA;6
MG;CORREGO NOVO;CHASSI PLATAF;0
MG;CORREGO NOVO;CICLOMOTOR;10
MG;CORREGO NOVO;MICRO-ONIBUS;4
MG;CORREGO NOVO;MOTOCICLETA;480
MG;CORREGO NOVO;MOTONETA;8
MG;CORREGO NOVO;ONIBUS;12
MG;CORREGO NOVO;QUADRICICLO;0
MG;CORREGO NOVO;REBOQUE;19
MG;CORREGO NOVO;SEMI-REBOQUE;2
MG;CORREGO NOVO;SIDE-CAR;0
MG;CORREGO NOVO;OUTROS;0
MG;CORREGO NOVO;TRATOR ESTEI;0
MG;CORREGO NOVO;TRATOR RODAS;0
MG;CORREGO NOVO;TRICICLO;0
MG;CORREGO NOVO;UTILITARIO;0
MG;COUTO DE MAGALHAES DE MINAS;AUTOMOVEL;843
MG;COUTO DE MAGALHAES DE MINAS;BONDE;0
MG;COUTO DE MAGALHAES DE MINAS;CAMINHAO;72
MG;COUTO DE MAGALHAES DE MINAS;CAMINHAO TRATOR;3
MG;COUTO DE MAGALHAES DE MINAS;CAMINHONETE;185
MG;COUTO DE MAGALHAES DE MINAS;CAMIONETA;30
MG;COUTO DE MAGALHAES DE MINAS;CHASSI PLATAF;0
MG;COUTO DE MAGALHAES DE MINAS;CICLOMOTOR;0
MG;COUTO DE MAGALHAES DE MINAS;MICRO-ONIBUS;4
MG;COUTO DE MAGALHAES DE MINAS;MOTOCICLETA;376
MG;COUTO DE MAGALHAES DE MINAS;MOTONETA;6
MG;COUTO DE MAGALHAES DE MINAS;ONIBUS;13
MG;COUTO DE MAGALHAES DE MINAS;QUADRICICLO;0
MG;COUTO DE MAGALHAES DE MINAS;REBOQUE;32
MG;COUTO DE MAGALHAES DE MINAS;SEMI-REBOQUE;2
