UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
BA;CALDEIRAO GRANDE;REBOQUE;15
BA;CALDEIRAO GRANDE;SEMI-REBOQUE;2
BA;CALDEIRAO GRANDE;SIDE-CAR;0
BA;CALDEIRAO GRANDE;OUTROS;0
BA;CALDEIRAO GRANDE;TRATOR ESTEI;0
BA;CALDEIRAO GRANDE;TRATOR RODAS;0
BA;CALDEIRAO GRANDE;TRICICLO;0
BA;CALDEIRAO GRANDE;UTILITARIO;0
BA;CAMACAN;AUTOMOVEL;2299
BA;CAMACAN;BONDE;0
BA;CAMACAN;CAMINHAO;205
BA;CAMACAN;CAMINHAO TRATOR;29
BA;CAMACAN;CAMINHONETE;707
BA;CAMACAN;CAMIONETA;92
BA;CAMACAN;CHASSI PLATAF;1
BA;CAMACAN;CICLOMOTOR;0
BA;CAMACAN;MICRO-ONIBUS;29
BA;CAMACAN;MOTOCICLETA;2285
BA;CAMACAN;MOTONETA;280
BA;CAMACAN;ONIBUS;54
BA;CAMACAN;QUADRICICLO;0
BA;CAMACAN;REBOQUE;92
BA;CAMACAN;SEMI-REBOQUE;35
BA;CAMACAN;SIDE-CAR;1
BA;CAMACAN;OUTROS;0
BA;CAMACAN;TRATOR ESTEI;0
BA;CAMACAN;TRATOR RODAS;0
BA;CAMACAN;TRICICLO;1
BA;CAMACAN;UTILITARIO;23
BA;CAMACARI;AUTOMOVEL;48055
BA;CAMACARI;BONDE;0
BA;CAMACARI;CAMINHAO;2584
BA;CAMACARI;CAMINHAO TRATOR;1023
BA;CAMACARI;CAMINHONETE;6723
BA;CAMACARI;CAMIONETA;3557
BA;CAMACARI;CHASSI PLATAF;3
BA;CAMACARI;CICLOMOTOR;2043
BA;CAMACARI;MICRO-ONIBUS;569
BA;CAMACARI;MOTOCICLETA;23804
BA;CAMACARI;MOTONETA;4433
BA;CAMACARI;ONIBUS;1178
BA;CAMACARI;QUADRICICLO;0
BA;CAMACARI;REBOQUE;1836
BA;CAMACARI;SEMI-REBOQUE;1803
BA;CAMACARI;SIDE-CAR;39
BA;CAMACARI;OUTROS;8
BA;CAMACARI;TRATOR ESTEI;0
BA;CAMACARI;TRATOR RODAS;7
BA;CAMACARI;TRICICLO;41
BA;CAMACARI;UTILITARIO;729
BA;CAMAMU;AUTOMOVEL;1980
BA;CAMAMU;BONDE;0
BA;CAMAMU;CAMINHAO;199
BA;CAMAMU;CAMINHAO TRATOR;9
BA;CAMAMU;CAMINHONETE;612
BA;CAMAMU;CAMIONETA;163
BA;CAMAMU;CHASSI PLATAF;1
BA;CAMAMU;CICLOMOTOR;0
BA;CAMAMU;MICRO-ONIBUS;59
BA;CAMAMU;MOTOCICLETA;2381
BA;CAMAMU;MOTONETA;227
BA;CAMAMU;ONIBUS;44
BA;CAMAMU;QUADRICICLO;0
BA;CAMAMU;REBOQUE;54
BA;CAMAMU;SEMI-REBOQUE;5
BA;CAMAMU;SIDE-CAR;0
BA;CAMAMU;OUTROS;1
BA;CAMAMU;TRATOR ESTEI;0
BA;CAMAMU;TRATOR RODAS;0
BA;CAMAMU;TRICICLO;0
BA;CAMAMU;UTILITARIO;36
BA;CAMPO ALEGRE DE LOURDES;AUTOMOVEL;276
BA;CAMPO ALEGRE DE LOURDES;BONDE;0
BA;CAMPO ALEGRE DE LOURDES;CAMINHAO;54
BA;CAMPO ALEGRE DE LOURDES;CAMINHAO TRATOR;6
BA;CAMPO ALEGRE DE LOURDES;CAMINHONETE;205
BA;CAMPO ALEGRE DE LOURDES;CAMIONETA;28
BA;CAMPO ALEGRE DE LOURDES;CHASSI PLATAF;0
BA;CAMPO ALEGRE DE LOURDES;CICLOMOTOR;0
BA;CAMPO ALEGRE DE LOURDES;MICRO-ONIBUS;9
BA;CAMPO ALEGRE DE LOURDES;MOTOCICLETA;1356
BA;CAMPO ALEGRE DE LOURDES;MOTONETA;111
BA;CAMPO ALEGRE DE LOURDES;ONIBUS;18
BA;CAMPO ALEGRE DE LOURDES;QUADRICICLO;0
BA;CAMPO ALEGRE DE LOURDES;REBOQUE;1
BA;CAMPO ALEGRE DE LOURDES;SEMI-REBOQUE;11
BA;CAMPO ALEGRE DE LOURDES;SIDE-CAR;0
BA;CAMPO ALEGRE DE LOURDES;OUTROS;0
BA;CAMPO ALEGRE DE LOURDES;TRATOR ESTEI;0
BA;CAMPO ALEGRE DE LOURDES;TRATOR RODAS;0
BA;CAMPO ALEGRE DE LOURDES;TRICICLO;0
BA;CAMPO ALEGRE DE LOURDES;UTILITARIO;6
BA;CAMPO FORMOSO;AUTOMOVEL;6125
BA;CAMPO FORMOSO;BONDE;0
BA;CAMPO FORMOSO;CAMINHAO;379
BA;CAMPO FORMOSO;CAMINHAO TRATOR;115
BA;CAMPO FORMOSO;CAMINHONETE;2211
BA;CAMPO FORMOSO;CAMIONETA;462
BA;CAMPO FORMOSO;CHASSI PLATAF;0
BA;CAMPO FORMOSO;CICLOMOTOR;4
BA;CAMPO FORMOSO;MICRO-ONIBUS;46
BA;CAMPO FORMOSO;MOTOCICLETA;7071
BA;CAMPO FORMOSO;MOTONETA;528
BA;CAMPO FORMOSO;ONIBUS;134
BA;CAMPO FORMOSO;QUADRICICLO;0
BA;CAMPO FORMOSO;REBOQUE;80
BA;CAMPO FORMOSO;SEMI-REBOQUE;180
BA;CAMPO FORMOSO;SIDE-CAR;3
BA;CAMPO FORMOSO;OUTROS;0
BA;CAMPO FORMOSO;TRATOR ESTEI;0
BA;CAMPO FORMOSO;TRATOR RODAS;0
BA;CAMPO FORMOSO;TRICICLO;2
BA;CAMPO FORMOSO;UTILITARIO;52
BA;CANAPOLIS;AUTOMOVEL;339
BA;CANAPOLIS;BONDE;0
BA;CANAPOLIS;CAMINHAO;28
BA;CANAPOLIS;CAMINHAO TRATOR;4
BA;CANAPOLIS;CAMINHONETE;241
BA;CANAPOLIS;CAMIONETA;19
BA;CANAPOLIS;CHASSI PLATAF;0
BA;CANAPOLIS;CICLOMOTOR;0
BA;CANAPOLIS;MICRO-ONIBUS;36
BA;CANAPOLIS;MOTOCICLETA;1234
BA;CANAPOLIS;MOTONETA;55
BA;CANAPOLIS;ONIBUS;15
BA;CANAPOLIS;QUADRICICLO;0
BA;CANAPOLIS;REBOQUE;23
BA;CANAPOLIS;SEMI-REBOQUE;3
BA;CANAPOLIS;SIDE-CAR;0
BA;CANAPOLIS;OUTROS;0
BA;CANAPOLIS;TRATOR ESTEI;0
BA;CANAPOLIS;TRATOR RODAS;0
BA;CANAPOLIS;TRICICLO;0
BA;CANAPOLIS;UTILITARIO;2
BA;CANARANA;AUTOMOVEL;2328
BA;CANARANA;BONDE;0
BA;CANARANA;CAMINHAO;214
BA;CANARANA;CAMINHAO TRATOR;40
BA;CANARANA;CAMINHONETE;594
BA;CANARANA;CAMIONETA;48
BA;CANARANA;CHASSI PLATAF;0
BA;CANARANA;CICLOMOTOR;0
BA;CANARANA;MICRO-ONIBUS;40
BA;CANARANA;MOTOCICLETA;2068
BA;CANARANA;MOTONETA;102
BA;CANARANA;ONIBUS;51
BA;CANARANA;QUADRICICLO;0
BA;CANARANA;REBOQUE;23
BA;CANARANA;SEMI-REBOQUE;76
BA;CANARANA;SIDE-CAR;0
BA;CANARANA;OUTROS;1
BA;CANARANA;TRATOR ESTEI;0
BA;CANARANA;TRATOR RODAS;0
BA;CANARANA;TRICICLO;2
BA;CANARANA;UTILITARIO;26
BA;CANAVIEIRAS;AUTOMOVEL;1801
BA;CANAVIEIRAS;BONDE;0
BA;CANAVIEIRAS;CAMINHAO;119
BA;CANAVIEIRAS;CAMINHAO TRATOR;1
BA;CANAVIEIRAS;CAMINHONETE;616
BA;CANAVIEIRAS;CAMIONETA;138
BA;CANAVIEIRAS;CHASSI PLATAF;0
BA;CANAVIEIRAS;CICLOMOTOR;20
BA;CANAVIEIRAS;MICRO-ONIBUS;21
BA;CANAVIEIRAS;MOTOCICLETA;2480
BA;CANAVIEIRAS;MOTONETA;256
BA;CANAVIEIRAS;ONIBUS;23
BA;CANAVIEIRAS;QUADRICICLO;0
BA;CANAVIEIRAS;REBOQUE;93
BA;CANAVIEIRAS;SEMI-REBOQUE;1
BA;CANAVIEIRAS;SIDE-CAR;0
BA;CANAVIEIRAS;OUTROS;1
BA;CANAVIEIRAS;TRATOR ESTEI;0
BA;CANAVIEIRAS;TRATOR RODAS;1
BA;CANAVIEIRAS;TRICICLO;15
BA;CANAVIEIRAS;UTILITARIO;38
BA;CANDEAL;AUTOMOVEL;313
BA;CANDEAL;BONDE;0
BA;CANDEAL;CAMINHAO;33
BA;CANDEAL;CAMINHAO TRATOR;0
BA;CANDEAL;CAMINHONETE;69
BA;CANDEAL;CAMIONETA;17
BA;CANDEAL;CHASSI PLATAF;0
BA;CANDEAL;CICLOMOTOR;0
BA;CANDEAL;MICRO-ONIBUS;29
BA;CANDEAL;MOTOCICLETA;534
BA;CANDEAL;MOTONETA;38
BA;CANDEAL;ONIBUS;25
BA;CANDEAL;QUADRICICLO;0
BA;CANDEAL;REBOQUE;24
BA;CANDEAL;SEMI-REBOQUE;0
BA;CANDEAL;SIDE-CAR;0
BA;CANDEAL;OUTROS;0
BA;CANDEAL;TRATOR ESTEI;0
BA;CANDEAL;TRATOR RODAS;0
BA;CANDEAL;TRICICLO;2
BA;CANDEAL;UTILITARIO;0
BA;CANDEIAS;AUTOMOVEL;11962
BA;CANDEIAS;BONDE;0
BA;CANDEIAS;CAMINHAO;893
BA;CANDEIAS;CAMINHAO TRATOR;1029
BA;CANDEIAS;CAMINHONETE;1578
BA;CANDEIAS;CAMIONETA;750
BA;CANDEIAS;CHASSI PLATAF;2
BA;CANDEIAS;CICLOMOTOR;34
BA;CANDEIAS;MICRO-ONIBUS;405
BA;CANDEIAS;MOTOCICLETA;5528
BA;CANDEIAS;MOTONETA;2277
BA;CANDEIAS;ONIBUS;417
BA;CANDEIAS;QUADRICICLO;0
BA;CANDEIAS;REBOQUE;374
BA;CANDEIAS;SEMI-REBOQUE;2200
BA;CANDEIAS;SIDE-CAR;1
BA;CANDEIAS;OUTROS;1
BA;CANDEIAS;TRATOR ESTEI;0
BA;CANDEIAS;TRATOR RODAS;6
BA;CANDEIAS;TRICICLO;4
BA;CANDEIAS;UTILITARIO;114
BA;CANDIBA;AUTOMOVEL;1498
BA;CANDIBA;BONDE;0
BA;CANDIBA;CAMINHAO;88
BA;CANDIBA;CAMINHAO TRATOR;5
BA;CANDIBA;CAMINHONETE;464
BA;CANDIBA;CAMIONETA;23
BA;CANDIBA;CHASSI PLATAF;0
BA;CANDIBA;CICLOMOTOR;0
BA;CANDIBA;MICRO-ONIBUS;2
BA;CANDIBA;MOTOCICLETA;952
BA;CANDIBA;MOTONETA;146
BA;CANDIBA;ONIBUS;26
BA;CANDIBA;QUADRICICLO;0
BA;CANDIBA;REBOQUE;16
BA;CANDIBA;SEMI-REBOQUE;13
BA;CANDIBA;SIDE-CAR;0
BA;CANDIBA;OUTROS;0
BA;CANDIBA;TRATOR ESTEI;0
BA;CANDIBA;TRATOR RODAS;0
BA;CANDIBA;TRICICLO;1
BA;CANDIBA;UTILITARIO;8
BA;CANDIDO SALES;AUTOMOVEL;2461
BA;CANDIDO SALES;BONDE;0
BA;CANDIDO SALES;CAMINHAO;333
BA;CANDIDO SALES;CAMINHAO TRATOR;31
BA;CANDIDO SALES;CAMINHONETE;779
BA;CANDIDO SALES;CAMIONETA;93
BA;CANDIDO SALES;CHASSI PLATAF;0
BA;CANDIDO SALES;CICLOMOTOR;4
BA;CANDIDO SALES;MICRO-ONIBUS;65
BA;CANDIDO SALES;MOTOCICLETA;1425
BA;CANDIDO SALES;MOTONETA;193
BA;CANDIDO SALES;ONIBUS;56
BA;CANDIDO SALES;QUADRICICLO;0
BA;CANDIDO SALES;REBOQUE;75
BA;CANDIDO SALES;SEMI-REBOQUE;36
BA;CANDIDO SALES;SIDE-CAR;0
BA;CANDIDO SALES;OUTROS;0
BA;CANDIDO SALES;TRATOR ESTEI;0
BA;CANDIDO SALES;TRATOR RODAS;0
BA;CANDIDO SALES;TRICICLO;2
BA;CANDIDO SALES;UTILITARIO;16
BA;CANSANCAO;AUTOMOVEL;3033
BA;CANSANCAO;BONDE;0
BA;CANSANCAO;CAMINHAO;233
BA;CANSANCAO;CAMINHAO TRATOR;19
BA;CANSANCAO;CAMINHONETE;738
BA;CANSANCAO;CAMIONETA;74
BA;CANSANCAO;CHASSI PLATAF;0
BA;CANSANCAO;CICLOMOTOR;1
BA;CANSANCAO;MICRO-ONIBUS;69
BA;CANSANCAO;MOTOCICLETA;2607
BA;CANSANCAO;MOTONETA;392
BA;CANSANCAO;ONIBUS;94
BA;CANSANCAO;QUADRICICLO;0
BA;CANSANCAO;REBOQUE;113
BA;CANSANCAO;SEMI-REBOQUE;18
BA;CANSANCAO;SIDE-CAR;0
BA;CANSANCAO;OUTROS;0
BA;CANSANCAO;TRATOR ESTEI;0
BA;CANSANCAO;TRATOR RODAS;0
BA;CANSANCAO;TRICICLO;1
BA;CANSANCAO;UTILITARIO;23
BA;CANUDOS;AUTOMOVEL;985
BA;CANUDOS;BONDE;0
BA;CANUDOS;CAMINHAO;70
BA;CANUDOS;CAMINHAO TRATOR;2
BA;CANUDOS;CAMINHONETE;301
BA;CANUDOS;CAMIONETA;36
BA;CANUDOS;CHASSI PLATAF;0
BA;CANUDOS;CICLOMOTOR;1
BA;CANUDOS;MICRO-ONIBUS;12
BA;CANUDOS;MOTOCICLETA;1161
BA;CANUDOS;MOTONETA;88
BA;CANUDOS;ONIBUS;51
BA;CANUDOS;QUADRICICLO;0
BA;CANUDOS;REBOQUE;18
BA;CANUDOS;SEMI-REBOQUE;1
BA;CANUDOS;SIDE-CAR;0
BA;CANUDOS;OUTROS;0
BA;CANUDOS;TRATOR ESTEI;0
BA;CANUDOS;TRATOR RODAS;0
BA;CANUDOS;TRICICLO;0
BA;CANUDOS;UTILITARIO;7
BA;CAPELA DO ALTO ALEGRE;AUTOMOVEL;915
BA;CAPELA DO ALTO ALEGRE;BONDE;0
BA;CAPELA DO ALTO ALEGRE;CAMINHAO;92
BA;CAPELA DO ALTO ALEGRE;CAMINHAO TRATOR;16
BA;CAPELA DO ALTO ALEGRE;CAMINHONETE;187
BA;CAPELA DO ALTO ALEGRE;CAMIONETA;26
BA;CAPELA DO ALTO ALEGRE;CHASSI PLATAF;0
BA;CAPELA DO ALTO ALEGRE;CICLOMOTOR;0
BA;CAPELA DO ALTO ALEGRE;MICRO-ONIBUS;32
BA;CAPELA DO ALTO ALEGRE;MOTOCICLETA;1303
BA;CAPELA DO ALTO ALEGRE;MOTONETA;71
BA;CAPELA DO ALTO ALEGRE;ONIBUS;29
BA;CAPELA DO ALTO ALEGRE;QUADRICICLO;0
BA;CAPELA DO ALTO ALEGRE;REBOQUE;50
BA;CAPELA DO ALTO ALEGRE;SEMI-REBOQUE;15
BA;CAPELA DO ALTO ALEGRE;SIDE-CAR;0
BA;CAPELA DO ALTO ALEGRE;OUTROS;0
BA;CAPELA DO ALTO ALEGRE;TRATOR ESTEI;0
BA;CAPELA DO ALTO ALEGRE;TRATOR RODAS;0
BA;CAPELA DO ALTO ALEGRE;TRICICLO;1
BA;CAPELA DO ALTO ALEGRE;UTILITARIO;4
BA;CAPIM GROSSO;AUTOMOVEL;4808
BA;CAPIM GROSSO;BONDE;0
BA;CAPIM GROSSO;CAMINHAO;710
BA;CAPIM GROSSO;CAMINHAO TRATOR;127
BA;CAPIM GROSSO;CAMINHONETE;1301
BA;CAPIM GROSSO;CAMIONETA;267
BA;CAPIM GROSSO;CHASSI PLATAF;0
BA;CAPIM GROSSO;CICLOMOTOR;1
BA;CAPIM GROSSO;MICRO-ONIBUS;109
BA;CAPIM GROSSO;MOTOCICLETA;6388
BA;CAPIM GROSSO;MOTONETA;846
BA;CAPIM GROSSO;ONIBUS;139
BA;CAPIM GROSSO;QUADRICICLO;0
BA;CAPIM GROSSO;REBOQUE;287
BA;CAPIM GROSSO;SEMI-REBOQUE;172
BA;CAPIM GROSSO;SIDE-CAR;0
BA;CAPIM GROSSO;OUTROS;0
BA;CAPIM GROSSO;TRATOR ESTEI;0
BA;CAPIM GROSSO;TRATOR RODAS;0
BA;CAPIM GROSSO;TRICICLO;4
BA;CAPIM GROSSO;UTILITARIO;66
BA;CARAIBAS;AUTOMOVEL;621
BA;CARAIBAS;BONDE;0
BA;CARAIBAS;CAMINHAO;82
BA;CARAIBAS;CAMINHAO TRATOR;5
BA;CARAIBAS;CAMINHONETE;169
BA;CARAIBAS;CAMIONETA;11
BA;CARAIBAS;CHASSI PLATAF;0
BA;CARAIBAS;CICLOMOTOR;0
BA;CARAIBAS;MICRO-ONIBUS;45
BA;CARAIBAS;MOTOCICLETA;312
BA;CARAIBAS;MOTONETA;30
BA;CARAIBAS;ONIBUS;27
BA;CARAIBAS;QUADRICICLO;0
BA;CARAIBAS;REBOQUE;12
BA;CARAIBAS;SEMI-REBOQUE;4
BA;CARAIBAS;SIDE-CAR;0
BA;CARAIBAS;OUTROS;0
BA;CARAIBAS;TRATOR ESTEI;0
BA;CARAIBAS;TRATOR RODAS;0
BA;CARAIBAS;TRICICLO;1
BA;CARAIBAS;UTILITARIO;4
BA;CARAVELAS;AUTOMOVEL;1228
BA;CARAVELAS;BONDE;0
BA;CARAVELAS;CAMINHAO;47
BA;CARAVELAS;CAMINHAO TRATOR;19
BA;CARAVELAS;CAMINHONETE;274
BA;CARAVELAS;CAMIONETA;59
BA;CARAVELAS;CHASSI PLATAF;0
BA;CARAVELAS;CICLOMOTOR;5
BA;CARAVELAS;MICRO-ONIBUS;22
BA;CARAVELAS;MOTOCICLETA;1059
BA;CARAVELAS;MOTONETA;299
BA;CARAVELAS;ONIBUS;38
BA;CARAVELAS;QUADRICICLO;0
BA;CARAVELAS;REBOQUE;73
BA;CARAVELAS;SEMI-REBOQUE;106
BA;CARAVELAS;SIDE-CAR;0
BA;CARAVELAS;OUTROS;0
BA;CARAVELAS;TRATOR ESTEI;0
BA;CARAVELAS;TRATOR RODAS;0
BA;CARAVELAS;TRICICLO;1
BA;CARAVELAS;UTILITARIO;13
BA;CARDEAL DA SILVA;AUTOMOVEL;583
BA;CARDEAL DA SILVA;BONDE;0
BA;CARDEAL DA SILVA;CAMINHAO;36
BA;CARDEAL DA SILVA;CAMINHAO TRATOR;0
BA;CARDEAL DA SILVA;CAMINHONETE;100
BA;CARDEAL DA SILVA;CAMIONETA;9
BA;CARDEAL DA SILVA;CHASSI PLATAF;0
BA;CARDEAL DA SILVA;CICLOMOTOR;1
BA;CARDEAL DA SILVA;MICRO-ONIBUS;13
BA;CARDEAL DA SILVA;MOTOCICLETA;475
BA;CARDEAL DA SILVA;MOTONETA;40
BA;CARDEAL DA SILVA;ONIBUS;29
BA;CARDEAL DA SILVA;QUADRICICLO;0
BA;CARDEAL DA SILVA;REBOQUE;20
BA;CARDEAL DA SILVA;SEMI-REBOQUE;1
BA;CARDEAL DA SILVA;SIDE-CAR;0
BA;CARDEAL DA SILVA;OUTROS;0
BA;CARDEAL DA SILVA;TRATOR ESTEI;0
BA;CARDEAL DA SILVA;TRATOR RODAS;0
BA;CARDEAL DA SILVA;TRICICLO;0
BA;CARDEAL DA SILVA;UTILITARIO;6
BA;CARINHANHA;AUTOMOVEL;1625
BA;CARINHANHA;BONDE;0
BA;CARINHANHA;CAMINHAO;131
BA;CARINHANHA;CAMINHAO TRATOR;19
BA;CARINHANHA;CAMINHONETE;620
BA;CARINHANHA;CAMIONETA;74
BA;CARINHANHA;CHASSI PLATAF;0
BA;CARINHANHA;CICLOMOTOR;1
BA;CARINHANHA;MICRO-ONIBUS;57
BA;CARINHANHA;MOTOCICLETA;2916
BA;CARINHANHA;MOTONETA;82
BA;CARINHANHA;ONIBUS;57
BA;CARINHANHA;QUADRICICLO;0
BA;CARINHANHA;REBOQUE;50
BA;CARINHANHA;SEMI-REBOQUE;23
BA;CARINHANHA;SIDE-CAR;0
BA;CARINHANHA;OUTROS;0
BA;CARINHANHA;TRATOR ESTEI;0
BA;CARINHANHA;TRATOR RODAS;0
BA;CARINHANHA;TRICICLO;3
BA;CARINHANHA;UTILITARIO;22
BA;CASA NOVA;AUTOMOVEL;3774
BA;CASA NOVA;BONDE;0
BA;CASA NOVA;CAMINHAO;404
BA;CASA NOVA;CAMINHAO TRATOR;8
BA;CASA NOVA;CAMINHONETE;1810
BA;CASA NOVA;CAMIONETA;149
BA;CASA NOVA;CHASSI PLATAF;0
BA;CASA NOVA;CICLOMOTOR;2
BA;CASA NOVA;MICRO-ONIBUS;235
BA;CASA NOVA;MOTOCICLETA;7148
BA;CASA NOVA;MOTONETA;286
BA;CASA NOVA;ONIBUS;233
BA;CASA NOVA;QUADRICICLO;0
BA;CASA NOVA;REBOQUE;96
BA;CASA NOVA;SEMI-REBOQUE;25
BA;CASA NOVA;SIDE-CAR;0
BA;CASA NOVA;OUTROS;0
BA;CASA NOVA;TRATOR ESTEI;0
BA;CASA NOVA;TRATOR RODAS;0
BA;CASA NOVA;TRICICLO;7
BA;CASA NOVA;UTILITARIO;46
BA;CASTRO ALVES;AUTOMOVEL;1970
BA;CASTRO ALVES;BONDE;0
BA;CASTRO ALVES;CAMINHAO;178
BA;CASTRO ALVES;CAMINHAO TRATOR;37
BA;CASTRO ALVES;CAMINHONETE;438
BA;CASTRO ALVES;CAMIONETA;119
BA;CASTRO ALVES;CHASSI PLATAF;0
BA;CASTRO ALVES;CICLOMOTOR;5
BA;CASTRO ALVES;MICRO-ONIBUS;34
BA;CASTRO ALVES;MOTOCICLETA;2478
BA;CASTRO ALVES;MOTONETA;389
BA;CASTRO ALVES;ONIBUS;90
BA;CASTRO ALVES;QUADRICICLO;0
BA;CASTRO ALVES;REBOQUE;94
BA;CASTRO ALVES;SEMI-REBOQUE;42
BA;CASTRO ALVES;SIDE-CAR;0
BA;CASTRO ALVES;OUTROS;0
BA;CASTRO ALVES;TRATOR ESTEI;0
BA;CASTRO ALVES;TRATOR RODAS;0
BA;CASTRO ALVES;TRICICLO;2
BA;CASTRO ALVES;UTILITARIO;13
BA;CATOLANDIA;AUTOMOVEL;192
BA;CATOLANDIA;BONDE;0
BA;CATOLANDIA;CAMINHAO;12
BA;CATOLANDIA;CAMINHAO TRATOR;0
BA;CATOLANDIA;CAMINHONETE;57
BA;CATOLANDIA;CAMIONETA;7
BA;CATOLANDIA;CHASSI PLATAF;0
BA;CATOLANDIA;CICLOMOTOR;0
BA;CATOLANDIA;MICRO-ONIBUS;3
BA;CATOLANDIA;MOTOCICLETA;205
BA;CATOLANDIA;MOTONETA;24
BA;CATOLANDIA;ONIBUS;12
BA;CATOLANDIA;QUADRICICLO;0
BA;CATOLANDIA;REBOQUE;10
BA;CATOLANDIA;SEMI-REBOQUE;0
BA;CATOLANDIA;SIDE-CAR;0
BA;CATOLANDIA;OUTROS;1
BA;CATOLANDIA;TRATOR ESTEI;0
BA;CATOLANDIA;TRATOR RODAS;0
BA;CATOLANDIA;TRICICLO;0
BA;CATOLANDIA;UTILITARIO;0
BA;CATU;AUTOMOVEL;7284
BA;CATU;BONDE;0
BA;CATU;CAMINHAO;444
BA;CATU;CAMINHAO TRATOR;188
BA;CATU;CAMINHONETE;1292
BA;CATU;CAMIONETA;490
BA;CATU;CHASSI PLATAF;2
BA;CATU;CICLOMOTOR;8
BA;CATU;MICRO-ONIBUS;143
BA;CATU;MOTOCICLETA;4497
BA;CATU;MOTONETA;1534
BA;CATU;ONIBUS;140
BA;CATU;QUADRICICLO;0
BA;CATU;REBOQUE;492
BA;CATU;SEMI-REBOQUE;314
BA;CATU;SIDE-CAR;1
BA;CATU;OUTROS;0
BA;CATU;TRATOR ESTEI;0
BA;CATU;TRATOR RODAS;12
BA;CATU;TRICICLO;8
BA;CATU;UTILITARIO;68
BA;CATURAMA;AUTOMOVEL;724
BA;CATURAMA;BONDE;0
BA;CATURAMA;CAMINHAO;56
BA;CATURAMA;CAMINHAO TRATOR;3
BA;CATURAMA;CAMINHONETE;200
BA;CATURAMA;CAMIONETA;12
BA;CATURAMA;CHASSI PLATAF;0
BA;CATURAMA;CICLOMOTOR;0
BA;CATURAMA;MICRO-ONIBUS;12
BA;CATURAMA;MOTOCICLETA;842
BA;CATURAMA;MOTONETA;56
BA;CATURAMA;ONIBUS;23
BA;CATURAMA;QUADRICICLO;0
BA;CATURAMA;REBOQUE;5
BA;CATURAMA;SEMI-REBOQUE;5
BA;CATURAMA;SIDE-CAR;0
BA;CATURAMA;OUTROS;0
BA;CATURAMA;TRATOR ESTEI;0
BA;CATURAMA;TRATOR RODAS;0
BA;CATURAMA;TRICICLO;2
BA;CATURAMA;UTILITARIO;4
BA;CENTRAL;AUTOMOVEL;1502
BA;CENTRAL;BONDE;0
BA;CENTRAL;CAMINHAO;111
BA;CENTRAL;CAMINHAO TRATOR;12
BA;CENTRAL;CAMINHONETE;310
BA;CENTRAL;CAMIONETA;46
BA;CENTRAL;CHASSI PLATAF;0
BA;CENTRAL;CICLOMOTOR;0
BA;CENTRAL;MICRO-ONIBUS;34
BA;CENTRAL;MOTOCICLETA;1138
BA;CENTRAL;MOTONETA;70
BA;CENTRAL;ONIBUS;17
BA;CENTRAL;QUADRICICLO;0
BA;CENTRAL;REBOQUE;7
BA;CENTRAL;SEMI-REBOQUE;14
BA;CENTRAL;SIDE-CAR;0
BA;CENTRAL;OUTROS;0
BA;CENTRAL;TRATOR ESTEI;0
BA;CENTRAL;TRATOR RODAS;0
BA;CENTRAL;TRICICLO;2
BA;CENTRAL;UTILITARIO;13
BA;CHORROCHO;AUTOMOVEL;440
BA;CHORROCHO;BONDE;0
BA;CHORROCHO;CAMINHAO;51
BA;CHORROCHO;CAMINHAO TRATOR;0
BA;CHORROCHO;CAMINHONETE;132
BA;CHORROCHO;CAMIONETA;15
BA;CHORROCHO;CHASSI PLATAF;0
BA;CHORROCHO;CICLOMOTOR;0
BA;CHORROCHO;MICRO-ONIBUS;7
BA;CHORROCHO;MOTOCICLETA;584
BA;CHORROCHO;MOTONETA;16
BA;CHORROCHO;ONIBUS;16
BA;CHORROCHO;QUADRICICLO;0
BA;CHORROCHO;REBOQUE;11
BA;CHORROCHO;SEMI-REBOQUE;2
BA;CHORROCHO;SIDE-CAR;0
BA;CHORROCHO;OUTROS;0
BA;CHORROCHO;TRATOR ESTEI;0
BA;CHORROCHO;TRATOR RODAS;0
BA;CHORROCHO;TRICICLO;0
BA;CHORROCHO;UTILITARIO;3
BA;CICERO DANTAS;AUTOMOVEL;2542
BA;CICERO DANTAS;BONDE;0
BA;CICERO DANTAS;CAMINHAO;155
BA;CICERO DANTAS;CAMINHAO TRATOR;5
BA;CICERO DANTAS;CAMINHONETE;665
BA;CICERO DANTAS;CAMIONETA;87
BA;CICERO DANTAS;CHASSI PLATAF;0
BA;CICERO DANTAS;CICLOMOTOR;2
BA;CICERO DANTAS;MICRO-ONIBUS;35
BA;CICERO DANTAS;MOTOCICLETA;4275
BA;CICERO DANTAS;MOTONETA;868
BA;CICERO DANTAS;ONIBUS;71
BA;CICERO DANTAS;QUADRICICLO;0
BA;CICERO DANTAS;REBOQUE;135
BA;CICERO DANTAS;SEMI-REBOQUE;11
BA;CICERO DANTAS;SIDE-CAR;0
BA;CICERO DANTAS;OUTROS;0
BA;CICERO DANTAS;TRATOR ESTEI;0
BA;CICERO DANTAS;TRATOR RODAS;0
BA;CICERO DANTAS;TRICICLO;15
BA;CICERO DANTAS;UTILITARIO;36
BA;CIPO;AUTOMOVEL;1501
BA;CIPO;BONDE;0
BA;CIPO;CAMINHAO;58
BA;CIPO;CAMINHAO TRATOR;2
BA;CIPO;CAMINHONETE;197
BA;CIPO;CAMIONETA;50
