UF;MUNICIPIO;TIPO DE VEICULO;QUANTIDADE
AM;CAREIRO DA VARZEA;CHASSI PLATAF;0
AM;CAREIRO DA VARZEA;CICLOMOTOR;3
AM;CAREIRO DA VARZEA;MICRO-ONIBUS;27
AM;CAREIRO DA VARZEA;MOTOCICLETA;116
AM;CAREIRO DA VARZEA;MOTONETA;31
AM;CAREIRO DA VARZEA;ONIBUS;47
AM;CAREIRO DA VARZEA;QUADRICICLO;0
AM;CAREIRO DA VARZEA;REBOQUE;0
AM;CAREIRO DA VARZEA;SEMI-REBOQUE;0
AM;CAREIRO DA VARZEA;SIDE-CAR;0
AM;CAREIRO DA VARZEA;OUTROS;0
AM;CAREIRO DA VARZEA;TRATOR ESTEI;0
AM;CAREIRO DA VARZEA;TRATOR RODAS;1
AM;CAREIRO DA VARZEA;TRICICLO;7
AM;CAREIRO DA VARZEA;UTILITARIO;0
AM;COARI;AUTOMOVEL;575
AM;COARI;BONDE;0
AM;COARI;CAMINHAO;139
AM;COARI;CAMINHAO TRATOR;6
AM;COARI;CAMINHONETE;417
AM;COARI;CAMIONETA;57
AM;COARI;CHASSI PLATAF;0
AM;COARI;CICLOMOTOR;6
AM;COARI;MICRO-ONIBUS;8
AM;COARI;MOTOCICLETA;6624
AM;COARI;MOTONETA;2692
AM;COARI;ONIBUS;16
AM;COARI;QUADRICICLO;0
AM;COARI;REBOQUE;1
AM;COARI;SEMI-REBOQUE;2
AM;COARI;SIDE-CAR;0
AM;COARI;OUTROS;0
AM;COARI;TRATOR ESTEI;0
AM;COARI;TRATOR RODAS;0
AM;COARI;TRICICLO;42
AM;COARI;UTILITARIO;12
AM;CODAJAS;AUTOMOVEL;32
AM;CODAJAS;BONDE;0
AM;CODAJAS;CAMINHAO;9
AM;CODAJAS;CAMINHAO TRATOR;0
AM;CODAJAS;CAMINHONETE;46
AM;CODAJAS;CAMIONETA;6
AM;CODAJAS;CHASSI PLATAF;0
AM;CODAJAS;CICLOMOTOR;1
AM;CODAJAS;MICRO-ONIBUS;2
AM;CODAJAS;MOTOCICLETA;449
AM;CODAJAS;MOTONETA;106
AM;CODAJAS;ONIBUS;4
AM;CODAJAS;QUADRICICLO;0
AM;CODAJAS;REBOQUE;0
AM;CODAJAS;SEMI-REBOQUE;0
AM;CODAJAS;SIDE-CAR;0
AM;CODAJAS;OUTROS;0
AM;CODAJAS;TRATOR ESTEI;0
AM;CODAJAS;TRATOR RODAS;0
AM;CODAJAS;TRICICLO;0
AM;CODAJAS;UTILITARIO;2
AM;EIRUNEPE;AUTOMOVEL;96
AM;EIRUNEPE;BONDE;0
AM;EIRUNEPE;CAMINHAO;41
AM;EIRUNEPE;CAMINHAO TRATOR;0
AM;EIRUNEPE;CAMINHONETE;94
AM;EIRUNEPE;CAMIONETA;10
AM;EIRUNEPE;CHASSI PLATAF;0
AM;EIRUNEPE;CICLOMOTOR;0
AM;EIRUNEPE;MICRO-ONIBUS;5
AM;EIRUNEPE;MOTOCICLETA;1163
AM;EIRUNEPE;MOTONETA;531
AM;EIRUNEPE;ONIBUS;8
AM;EIRUNEPE;QUADRICICLO;0
AM;EIRUNEPE;REBOQUE;0
AM;EIRUNEPE;SEMI-REBOQUE;0
AM;EIRUNEPE;SIDE-CAR;0
AM;EIRUNEPE;OUTROS;0
AM;EIRUNEPE;TRATOR ESTEI;0
AM;EIRUNEPE;TRATOR RODAS;0
AM;EIRUNEPE;TRICICLO;2
AM;EIRUNEPE;UTILITARIO;0
AM;ENVIRA;AUTOMOVEL;15
AM;ENVIRA;BONDE;0
AM;ENVIRA;CAMINHAO;18
AM;ENVIRA;CAMINHAO TRATOR;0
AM;ENVIRA;CAMINHONETE;37
AM;ENVIRA;CAMIONETA;5
AM;ENVIRA;CHASSI PLATAF;0
AM;ENVIRA;CICLOMOTOR;0
AM;ENVIRA;MICRO-ONIBUS;0
AM;ENVIRA;MOTOCICLETA;318
AM;ENVIRA;MOTONETA;84
AM;ENVIRA;ONIBUS;5
AM;ENVIRA;QUADRICICLO;0
AM;ENVIRA;REBOQUE;0
AM;ENVIRA;SEMI-REBOQUE;0
AM;ENVIRA;SIDE-CAR;0
AM;ENVIRA;OUTROS;0
AM;ENVIRA;TRATOR ESTEI;0
AM;ENVIRA;TRATOR RODAS;0
AM;ENVIRA;TRICICLO;0
AM;ENVIRA;UTILITARIO;0
AM;FONTE BOA;AUTOMOVEL;25
AM;FONTE BOA;BONDE;0
AM;FONTE BOA;CAMINHAO;21
AM;FONTE BOA;CAMINHAO TRATOR;0
AM;FONTE BOA;CAMINHONETE;58
AM;FONTE BOA;CAMIONETA;7
AM;FONTE BOA;CHASSI PLATAF;0
AM;FONTE BOA;CICLOMOTOR;1
AM;FONTE BOA;MICRO-ONIBUS;0
AM;FONTE BOA;MOTOCICLETA;1221
AM;FONTE BOA;MOTONETA;282
AM;FONTE BOA;ONIBUS;0
AM;FONTE BOA;QUADRICICLO;0
AM;FONTE BOA;REBOQUE;1
AM;FONTE BOA;SEMI-REBOQUE;0
AM;FONTE BOA;SIDE-CAR;0
AM;FONTE BOA;OUTROS;0
AM;FONTE BOA;TRATOR ESTEI;0
AM;FONTE BOA;TRATOR RODAS;0
AM;FONTE BOA;TRICICLO;1
AM;FONTE BOA;UTILITARIO;0
AM;GUAJARA;AUTOMOVEL;83
AM;GUAJARA;BONDE;0
AM;GUAJARA;CAMINHAO;11
AM;GUAJARA;CAMINHAO TRATOR;0
AM;GUAJARA;CAMINHONETE;66
AM;GUAJARA;CAMIONETA;5
AM;GUAJARA;CHASSI PLATAF;0
AM;GUAJARA;CICLOMOTOR;0
AM;GUAJARA;MICRO-ONIBUS;0
AM;GUAJARA;MOTOCICLETA;117
AM;GUAJARA;MOTONETA;31
AM;GUAJARA;ONIBUS;10
AM;GUAJARA;QUADRICICLO;0
AM;GUAJARA;REBOQUE;1
AM;GUAJARA;SEMI-REBOQUE;1
AM;GUAJARA;SIDE-CAR;0
AM;GUAJARA;OUTROS;0
AM;GUAJARA;TRATOR ESTEI;0
AM;GUAJARA;TRATOR RODAS;0
AM;GUAJARA;TRICICLO;0
AM;GUAJARA;UTILITARIO;3
AM;HUMAITA;AUTOMOVEL;1246
AM;HUMAITA;BONDE;0
AM;HUMAITA;CAMINHAO;332
AM;HUMAITA;CAMINHAO TRATOR;52
AM;HUMAITA;CAMINHONETE;642
AM;HUMAITA;CAMIONETA;65
AM;HUMAITA;CHASSI PLATAF;0
AM;HUMAITA;CICLOMOTOR;9
AM;HUMAITA;MICRO-ONIBUS;12
AM;HUMAITA;MOTOCICLETA;3762
AM;HUMAITA;MOTONETA;2147
AM;HUMAITA;ONIBUS;45
AM;HUMAITA;QUADRICICLO;0
AM;HUMAITA;REBOQUE;63
AM;HUMAITA;SEMI-REBOQUE;68
AM;HUMAITA;SIDE-CAR;0
AM;HUMAITA;OUTROS;0
AM;HUMAITA;TRATOR ESTEI;0
AM;HUMAITA;TRATOR RODAS;1
AM;HUMAITA;TRICICLO;18
AM;HUMAITA;UTILITARIO;24
AM;IPIXUNA;AUTOMOVEL;7
AM;IPIXUNA;BONDE;0
AM;IPIXUNA;CAMINHAO;4
AM;IPIXUNA;CAMINHAO TRATOR;0
AM;IPIXUNA;CAMINHONETE;11
AM;IPIXUNA;CAMIONETA;2
AM;IPIXUNA;CHASSI PLATAF;0
AM;IPIXUNA;CICLOMOTOR;0
AM;IPIXUNA;MICRO-ONIBUS;0
AM;IPIXUNA;MOTOCICLETA;9
AM;IPIXUNA;MOTONETA;0
AM;IPIXUNA;ONIBUS;3
AM;IPIXUNA;QUADRICICLO;0
AM;IPIXUNA;REBOQUE;0
AM;IPIXUNA;SEMI-REBOQUE;0
AM;IPIXUNA;SIDE-CAR;0
AM;IPIXUNA;OUTROS;0
AM;IPIXUNA;TRATOR ESTEI;0
AM;IPIXUNA;TRATOR RODAS;0
AM;IPIXUNA;TRICICLO;0
AM;IPIXUNA;UTILITARIO;0
AM;IRANDUBA;AUTOMOVEL;1886
AM;IRANDUBA;BONDE;0
AM;IRANDUBA;CAMINHAO;349
AM;IRANDUBA;CAMINHAO TRATOR;27
AM;IRANDUBA;CAMINHONETE;793
AM;IRANDUBA;CAMIONETA;207
AM;IRANDUBA;CHASSI PLATAF;2
AM;IRANDUBA;CICLOMOTOR;21
AM;IRANDUBA;MICRO-ONIBUS;57
AM;IRANDUBA;MOTOCICLETA;3086
AM;IRANDUBA;MOTONETA;585
AM;IRANDUBA;ONIBUS;152
AM;IRANDUBA;QUADRICICLO;0
AM;IRANDUBA;REBOQUE;33
AM;IRANDUBA;SEMI-REBOQUE;92
AM;IRANDUBA;SIDE-CAR;0
AM;IRANDUBA;OUTROS;1
AM;IRANDUBA;TRATOR ESTEI;0
AM;IRANDUBA;TRATOR RODAS;1
AM;IRANDUBA;TRICICLO;26
AM;IRANDUBA;UTILITARIO;15
AM;ITACOATIARA;AUTOMOVEL;3300
AM;ITACOATIARA;BONDE;0
AM;ITACOATIARA;CAMINHAO;397
AM;ITACOATIARA;CAMINHAO TRATOR;34
AM;ITACOATIARA;CAMINHONETE;1030
AM;ITACOATIARA;CAMIONETA;187
AM;ITACOATIARA;CHASSI PLATAF;0
AM;ITACOATIARA;CICLOMOTOR;22
AM;ITACOATIARA;MICRO-ONIBUS;48
AM;ITACOATIARA;MOTOCICLETA;11208
AM;ITACOATIARA;MOTONETA;8075
AM;ITACOATIARA;ONIBUS;171
AM;ITACOATIARA;QUADRICICLO;0
AM;ITACOATIARA;REBOQUE;40
AM;ITACOATIARA;SEMI-REBOQUE;73
AM;ITACOATIARA;SIDE-CAR;0
AM;ITACOATIARA;OUTROS;1
AM;ITACOATIARA;TRATOR ESTEI;0
AM;ITACOATIARA;TRATOR RODAS;0
AM;ITACOATIARA;TRICICLO;60
AM;ITACOATIARA;UTILITARIO;13
AM;ITAMARATI;AUTOMOVEL;5
AM;ITAMARATI;BONDE;0
AM;ITAMARATI;CAMINHAO;12
AM;ITAMARATI;CAMINHAO TRATOR;0
AM;ITAMARATI;CAMINHONETE;14
AM;ITAMARATI;CAMIONETA;2
AM;ITAMARATI;CHASSI PLATAF;0
AM;ITAMARATI;CICLOMOTOR;0
AM;ITAMARATI;MICRO-ONIBUS;0
AM;ITAMARATI;MOTOCICLETA;224
AM;ITAMARATI;MOTONETA;43
AM;ITAMARATI;ONIBUS;0
AM;ITAMARATI;QUADRICICLO;0
AM;ITAMARATI;REBOQUE;0
AM;ITAMARATI;SEMI-REBOQUE;0
AM;ITAMARATI;SIDE-CAR;0
AM;ITAMARATI;OUTROS;0
AM;ITAMARATI;TRATOR ESTEI;0
AM;ITAMARATI;TRATOR RODAS;0
AM;ITAMARATI;TRICICLO;0
AM;ITAMARATI;UTILITARIO;0
AM;ITAPIRANGA;AUTOMOVEL;175
AM;ITAPIRANGA;BONDE;0
AM;ITAPIRANGA;CAMINHAO;29
AM;ITAPIRANGA;CAMINHAO TRATOR;4
AM;ITAPIRANGA;CAMINHONETE;118
AM;ITAPIRANGA;CAMIONETA;4
AM;ITAPIRANGA;CHASSI PLATAF;0
AM;ITAPIRANGA;CICLOMOTOR;1
AM;ITAPIRANGA;MICRO-ONIBUS;4
AM;ITAPIRANGA;MOTOCICLETA;383
AM;ITAPIRANGA;MOTONETA;125
AM;ITAPIRANGA;ONIBUS;9
AM;ITAPIRANGA;QUADRICICLO;0
AM;ITAPIRANGA;REBOQUE;0
AM;ITAPIRANGA;SEMI-REBOQUE;8
AM;ITAPIRANGA;SIDE-CAR;0
AM;ITAPIRANGA;OUTROS;0
AM;ITAPIRANGA;TRATOR ESTEI;0
AM;ITAPIRANGA;TRATOR RODAS;0
AM;ITAPIRANGA;TRICICLO;6
AM;ITAPIRANGA;UTILITARIO;1
AM;JAPURA;AUTOMOVEL;8
AM;JAPURA;BONDE;0
AM;JAPURA;CAMINHAO;6
AM;JAPURA;CAMINHAO TRATOR;0
AM;JAPURA;CAMINHONETE;18
AM;JAPURA;CAMIONETA;2
AM;JAPURA;CHASSI PLATAF;0
AM;JAPURA;CICLOMOTOR;0
AM;JAPURA;MICRO-ONIBUS;0
AM;JAPURA;MOTOCICLETA;252
AM;JAPURA;MOTONETA;61
AM;JAPURA;ONIBUS;4
AM;JAPURA;QUADRICICLO;0
AM;JAPURA;REBOQUE;0
AM;JAPURA;SEMI-REBOQUE;0
AM;JAPURA;SIDE-CAR;0
AM;JAPURA;OUTROS;0
AM;JAPURA;TRATOR ESTEI;0
AM;JAPURA;TRATOR RODAS;0
AM;JAPURA;TRICICLO;0
AM;JAPURA;UTILITARIO;0
AM;JURUA;AUTOMOVEL;6
AM;JURUA;BONDE;0
AM;JURUA;CAMINHAO;10
AM;JURUA;CAMINHAO TRATOR;0
AM;JURUA;CAMINHONETE;25
AM;JURUA;CAMIONETA;2
AM;JURUA;CHASSI PLATAF;0
AM;JURUA;CICLOMOTOR;0
AM;JURUA;MICRO-ONIBUS;0
AM;JURUA;MOTOCICLETA;347
AM;JURUA;MOTONETA;112
AM;JURUA;ONIBUS;4
AM;JURUA;QUADRICICLO;0
AM;JURUA;REBOQUE;0
AM;JURUA;SEMI-REBOQUE;0
AM;JURUA;SIDE-CAR;0
AM;JURUA;OUTROS;0
AM;JURUA;TRATOR ESTEI;0
AM;JURUA;TRATOR RODAS;0
AM;JURUA;TRICICLO;1
AM;JURUA;UTILITARIO;0
AM;JUTAI;AUTOMOVEL;9
AM;JUTAI;BONDE;0
AM;JUTAI;CAMINHAO;6
AM;JUTAI;CAMINHAO TRATOR;0
AM;JUTAI;CAMINHONETE;40
AM;JUTAI;CAMIONETA;1
AM;JUTAI;CHASSI PLATAF;0
AM;JUTAI;CICLOMOTOR;1
AM;JUTAI;MICRO-ONIBUS;0
AM;JUTAI;MOTOCICLETA;500
AM;JUTAI;MOTONETA;95
AM;JUTAI;ONIBUS;0
AM;JUTAI;QUADRICICLO;0
AM;JUTAI;REBOQUE;0
AM;JUTAI;SEMI-REBOQUE;0
AM;JUTAI;SIDE-CAR;0
AM;JUTAI;OUTROS;0
AM;JUTAI;TRATOR ESTEI;0
AM;JUTAI;TRATOR RODAS;0
AM;JUTAI;TRICICLO;0
AM;JUTAI;UTILITARIO;0
AM;LABREA;AUTOMOVEL;161
AM;LABREA;BONDE;0
AM;LABREA;CAMINHAO;50
AM;LABREA;CAMINHAO TRATOR;2
AM;LABREA;CAMINHONETE;181
AM;LABREA;CAMIONETA;23
AM;LABREA;CHASSI PLATAF;0
AM;LABREA;CICLOMOTOR;0
AM;LABREA;MICRO-ONIBUS;4
AM;LABREA;MOTOCICLETA;1361
AM;LABREA;MOTONETA;542
AM;LABREA;ONIBUS;10
AM;LABREA;QUADRICICLO;0
AM;LABREA;REBOQUE;2
AM;LABREA;SEMI-REBOQUE;13
AM;LABREA;SIDE-CAR;0
AM;LABREA;OUTROS;0
AM;LABREA;TRATOR ESTEI;0
AM;LABREA;TRATOR RODAS;0
AM;LABREA;TRICICLO;4
AM;LABREA;UTILITARIO;12
AM;MANACAPURU;AUTOMOVEL;2959
AM;MANACAPURU;BONDE;0
AM;MANACAPURU;CAMINHAO;383
AM;MANACAPURU;CAMINHAO TRATOR;22
AM;MANACAPURU;CAMINHONETE;1238
AM;MANACAPURU;CAMIONETA;308
AM;MANACAPURU;CHASSI PLATAF;0
AM;MANACAPURU;CICLOMOTOR;6
AM;MANACAPURU;MICRO-ONIBUS;91
AM;MANACAPURU;MOTOCICLETA;8769
AM;MANACAPURU;MOTONETA;3672
AM;MANACAPURU;ONIBUS;136
AM;MANACAPURU;QUADRICICLO;0
AM;MANACAPURU;REBOQUE;27
AM;MANACAPURU;SEMI-REBOQUE;53
AM;MANACAPURU;SIDE-CAR;0
AM;MANACAPURU;OUTROS;1
AM;MANACAPURU;TRATOR ESTEI;0
AM;MANACAPURU;TRATOR RODAS;0
AM;MANACAPURU;TRICICLO;60
AM;MANACAPURU;UTILITARIO;25
AM;MANAQUIRI;AUTOMOVEL;122
AM;MANAQUIRI;BONDE;0
AM;MANAQUIRI;CAMINHAO;17
AM;MANAQUIRI;CAMINHAO TRATOR;0
AM;MANAQUIRI;CAMINHONETE;86
AM;MANAQUIRI;CAMIONETA;12
AM;MANAQUIRI;CHASSI PLATAF;0
AM;MANAQUIRI;CICLOMOTOR;1
AM;MANAQUIRI;MICRO-ONIBUS;12
AM;MANAQUIRI;MOTOCICLETA;427
AM;MANAQUIRI;MOTONETA;63
AM;MANAQUIRI;ONIBUS;9
AM;MANAQUIRI;QUADRICICLO;0
AM;MANAQUIRI;REBOQUE;0
AM;MANAQUIRI;SEMI-REBOQUE;0
AM;MANAQUIRI;SIDE-CAR;0
AM;MANAQUIRI;OUTROS;0
AM;MANAQUIRI;TRATOR ESTEI;0
AM;MANAQUIRI;TRATOR RODAS;0
AM;MANAQUIRI;TRICICLO;18
AM;MANAQUIRI;UTILITARIO;0
AM;MANAUS;AUTOMOVEL;396975
AM;MANAUS;BONDE;0
AM;MANAUS;CAMINHAO;16910
AM;MANAUS;CAMINHAO TRATOR;3311
AM;MANAUS;CAMINHONETE;82222
AM;MANAUS;CAMIONETA;25877
AM;MANAUS;CHASSI PLATAF;34
AM;MANAUS;CICLOMOTOR;1916
AM;MANAUS;MICRO-ONIBUS;3064
AM;MANAUS;MOTOCICLETA;187979
AM;MANAUS;MOTONETA;19970
AM;MANAUS;ONIBUS;8170
AM;MANAUS;QUADRICICLO;0
AM;MANAUS;REBOQUE;3206
AM;MANAUS;SEMI-REBOQUE;12731
AM;MANAUS;SIDE-CAR;6
AM;MANAUS;OUTROS;71
AM;MANAUS;TRATOR ESTEI;0
AM;MANAUS;TRATOR RODAS;79
AM;MANAUS;TRICICLO;1097
AM;MANAUS;UTILITARIO;5543
AM;MANICORE;AUTOMOVEL;140
AM;MANICORE;BONDE;0
AM;MANICORE;CAMINHAO;52
AM;MANICORE;CAMINHAO TRATOR;10
AM;MANICORE;CAMINHONETE;146
AM;MANICORE;CAMIONETA;10
AM;MANICORE;CHASSI PLATAF;0
AM;MANICORE;CICLOMOTOR;1
AM;MANICORE;MICRO-ONIBUS;1
AM;MANICORE;MOTOCICLETA;1152
AM;MANICORE;MOTONETA;761
AM;MANICORE;ONIBUS;20
AM;MANICORE;QUADRICICLO;0
AM;MANICORE;REBOQUE;2
AM;MANICORE;SEMI-REBOQUE;9
AM;MANICORE;SIDE-CAR;0
AM;MANICORE;OUTROS;0
AM;MANICORE;TRATOR ESTEI;0
AM;MANICORE;TRATOR RODAS;0
AM;MANICORE;TRICICLO;1
AM;MANICORE;UTILITARIO;6
AM;MARAA;AUTOMOVEL;9
AM;MARAA;BONDE;0
AM;MARAA;CAMINHAO;7
AM;MARAA;CAMINHAO TRATOR;0
AM;MARAA;CAMINHONETE;19
AM;MARAA;CAMIONETA;6
AM;MARAA;CHASSI PLATAF;0
AM;MARAA;CICLOMOTOR;0
AM;MARAA;MICRO-ONIBUS;1
AM;MARAA;MOTOCICLETA;386
AM;MARAA;MOTONETA;143
AM;MARAA;ONIBUS;0
AM;MARAA;QUADRICICLO;0
AM;MARAA;REBOQUE;0
AM;MARAA;SEMI-REBOQUE;0
AM;MARAA;SIDE-CAR;0
AM;MARAA;OUTROS;0
AM;MARAA;TRATOR ESTEI;0
AM;MARAA;TRATOR RODAS;0
AM;MARAA;TRICICLO;2
AM;MARAA;UTILITARIO;0
AM;MAUES;AUTOMOVEL;424
AM;MAUES;BONDE;0
AM;MAUES;CAMINHAO;61
AM;MAUES;CAMINHAO TRATOR;0
AM;MAUES;CAMINHONETE;220
AM;MAUES;CAMIONETA;48
AM;MAUES;CHASSI PLATAF;0
AM;MAUES;CICLOMOTOR;8
AM;MAUES;MICRO-ONIBUS;6
AM;MAUES;MOTOCICLETA;2786
AM;MAUES;MOTONETA;1600
AM;MAUES;ONIBUS;26
AM;MAUES;QUADRICICLO;0
AM;MAUES;REBOQUE;1
AM;MAUES;SEMI-REBOQUE;0
AM;MAUES;SIDE-CAR;0
AM;MAUES;OUTROS;0
AM;MAUES;TRATOR ESTEI;0
AM;MAUES;TRATOR RODAS;0
AM;MAUES;TRICICLO;20
AM;MAUES;UTILITARIO;5
AM;NHAMUNDA;AUTOMOVEL;8
AM;NHAMUNDA;BONDE;0
AM;NHAMUNDA;CAMINHAO;9
AM;NHAMUNDA;CAMINHAO TRATOR;0
AM;NHAMUNDA;CAMINHONETE;11
AM;NHAMUNDA;CAMIONETA;3
AM;NHAMUNDA;CHASSI PLATAF;0
AM;NHAMUNDA;CICLOMOTOR;0
AM;NHAMUNDA;MICRO-ONIBUS;0
AM;NHAMUNDA;MOTOCICLETA;329
AM;NHAMUNDA;MOTONETA;200
AM;NHAMUNDA;ONIBUS;8
AM;NHAMUNDA;QUADRICICLO;0
AM;NHAMUNDA;REBOQUE;0
AM;NHAMUNDA;SEMI-REBOQUE;0
AM;NHAMUNDA;SIDE-CAR;0
AM;NHAMUNDA;OUTROS;0
AM;NHAMUNDA;TRATOR ESTEI;0
AM;NHAMUNDA;TRATOR RODAS;0
AM;NHAMUNDA;TRICICLO;0
AM;NHAMUNDA;UTILITARIO;0
AM;NOVA OLINDA DO NORTE;AUTOMOVEL;69
AM;NOVA OLINDA DO NORTE;BONDE;0
AM;NOVA OLINDA DO NORTE;CAMINHAO;27
AM;NOVA OLINDA DO NORTE;CAMINHAO TRATOR;0
AM;NOVA OLINDA DO NORTE;CAMINHONETE;78
AM;NOVA OLINDA DO NORTE;CAMIONETA;7
AM;NOVA OLINDA DO NORTE;CHASSI PLATAF;0
AM;NOVA OLINDA DO NORTE;CICLOMOTOR;1
AM;NOVA OLINDA DO NORTE;MICRO-ONIBUS;7
AM;NOVA OLINDA DO NORTE;MOTOCICLETA;638
AM;NOVA OLINDA DO NORTE;MOTONETA;355
AM;NOVA OLINDA DO NORTE;ONIBUS;10
AM;NOVA OLINDA DO NORTE;QUADRICICLO;0
AM;NOVA OLINDA DO NORTE;REBOQUE;1
AM;NOVA OLINDA DO NORTE;SEMI-REBOQUE;6
AM;NOVA OLINDA DO NORTE;SIDE-CAR;0
AM;NOVA OLINDA DO NORTE;OUTROS;0
AM;NOVA OLINDA DO NORTE;TRATOR ESTEI;0
AM;NOVA OLINDA DO NORTE;TRATOR RODAS;0
AM;NOVA OLINDA DO NORTE;TRICICLO;8
AM;NOVA OLINDA DO NORTE;UTILITARIO;0
AM;NOVO AIRAO;AUTOMOVEL;328
AM;NOVO AIRAO;BONDE;0
AM;NOVO AIRAO;CAMINHAO;36
AM;NOVO AIRAO;CAMINHAO TRATOR;1
AM;NOVO AIRAO;CAMINHONETE;131
AM;NOVO AIRAO;CAMIONETA;22
AM;NOVO AIRAO;CHASSI PLATAF;0
AM;NOVO AIRAO;CICLOMOTOR;0
AM;NOVO AIRAO;MICRO-ONIBUS;10
AM;NOVO AIRAO;MOTOCICLETA;717
AM;NOVO AIRAO;MOTONETA;174
AM;NOVO AIRAO;ONIBUS;13
AM;NOVO AIRAO;QUADRICICLO;0
AM;NOVO AIRAO;REBOQUE;2
AM;NOVO AIRAO;SEMI-REBOQUE;1
AM;NOVO AIRAO;SIDE-CAR;0
AM;NOVO AIRAO;OUTROS;0
AM;NOVO AIRAO;TRATOR ESTEI;0
AM;NOVO AIRAO;TRATOR RODAS;0
AM;NOVO AIRAO;TRICICLO;4
AM;NOVO AIRAO;UTILITARIO;3
AM;NOVO ARIPUANA;AUTOMOVEL;28
AM;NOVO ARIPUANA;BONDE;0
AM;NOVO ARIPUANA;CAMINHAO;26
AM;NOVO ARIPUANA;CAMINHAO TRATOR;0
AM;NOVO ARIPUANA;CAMINHONETE;50
AM;NOVO ARIPUANA;CAMIONETA;5
AM;NOVO ARIPUANA;CHASSI PLATAF;0
AM;NOVO ARIPUANA;CICLOMOTOR;0
AM;NOVO ARIPUANA;MICRO-ONIBUS;2
AM;NOVO ARIPUANA;MOTOCICLETA;594
AM;NOVO ARIPUANA;MOTONETA;187
AM;NOVO ARIPUANA;ONIBUS;8
AM;NOVO ARIPUANA;QUADRICICLO;0
AM;NOVO ARIPUANA;REBOQUE;1
AM;NOVO ARIPUANA;SEMI-REBOQUE;0
AM;NOVO ARIPUANA;SIDE-CAR;0
AM;NOVO ARIPUANA;OUTROS;0
AM;NOVO ARIPUANA;TRATOR ESTEI;0
AM;NOVO ARIPUANA;TRATOR RODAS;0
AM;NOVO ARIPUANA;TRICICLO;0
AM;NOVO ARIPUANA;UTILITARIO;0
AM;PARINTINS;AUTOMOVEL;1640
AM;PARINTINS;BONDE;0
AM;PARINTINS;CAMINHAO;181
AM;PARINTINS;CAMINHAO TRATOR;2
AM;PARINTINS;CAMINHONETE;534
AM;PARINTINS;CAMIONETA;102
AM;PARINTINS;CHASSI PLATAF;0
AM;PARINTINS;CICLOMOTOR;14
AM;PARINTINS;MICRO-ONIBUS;9
AM;PARINTINS;MOTOCICLETA;9669
AM;PARINTINS;MOTONETA;6892
AM;PARINTINS;ONIBUS;33
AM;PARINTINS;QUADRICICLO;0
AM;PARINTINS;REBOQUE;2
AM;PARINTINS;SEMI-REBOQUE;6
AM;PARINTINS;SIDE-CAR;0
AM;PARINTINS;OUTROS;3
AM;PARINTINS;TRATOR ESTEI;0
AM;PARINTINS;TRATOR RODAS;0
AM;PARINTINS;TRICICLO;106
AM;PARINTINS;UTILITARIO;20
AM;PAUINI;AUTOMOVEL;20
AM;PAUINI;BONDE;0
AM;PAUINI;CAMINHAO;4
AM;PAUINI;CAMINHAO TRATOR;0
AM;PAUINI;CAMINHONETE;15
AM;PAUINI;CAMIONETA;7
AM;PAUINI;CHASSI PLATAF;0
AM;PAUINI;CICLOMOTOR;0
AM;PAUINI;MICRO-ONIBUS;1
AM;PAUINI;MOTOCICLETA;149
AM;PAUINI;MOTONETA;36
AM;PAUINI;ONIBUS;1
AM;PAUINI;QUADRICICLO;0
AM;PAUINI;REBOQUE;0
AM;PAUINI;SEMI-REBOQUE;0
AM;PAUINI;SIDE-CAR;0
AM;PAUINI;OUTROS;0
AM;PAUINI;TRATOR ESTEI;0
AM;PAUINI;TRATOR RODAS;0
AM;PAUINI;TRICICLO;1
AM;PAUINI;UTILITARIO;0
AM;PRESIDENTE FIGUEIREDO;AUTOMOVEL;1976
AM;PRESIDENTE FIGUEIREDO;BONDE;0
AM;PRESIDENTE FIGUEIREDO;CAMINHAO;345
AM;PRESIDENTE FIGUEIREDO;CAMINHAO TRATOR;55
AM;PRESIDENTE FIGUEIREDO;CAMINHONETE;947
AM;PRESIDENTE FIGUEIREDO;CAMIONETA;221
AM;PRESIDENTE FIGUEIREDO;CHASSI PLATAF;0
AM;PRESIDENTE FIGUEIREDO;CICLOMOTOR;7
AM;PRESIDENTE FIGUEIREDO;MICRO-ONIBUS;54
AM;PRESIDENTE FIGUEIREDO;MOTOCICLETA;2682
AM;PRESIDENTE FIGUEIREDO;MOTONETA;545
AM;PRESIDENTE FIGUEIREDO;ONIBUS;91
AM;PRESIDENTE FIGUEIREDO;QUADRICICLO;0
AM;PRESIDENTE FIGUEIREDO;REBOQUE;69
AM;PRESIDENTE FIGUEIREDO;SEMI-REBOQUE;200
AM;PRESIDENTE FIGUEIREDO;SIDE-CAR;0
AM;PRESIDENTE FIGUEIREDO;OUTROS;0
AM;PRESIDENTE FIGUEIREDO;TRATOR ESTEI;0
AM;PRESIDENTE FIGUEIREDO;TRATOR RODAS;1
AM;PRESIDENTE FIGUEIREDO;TRICICLO;10
AM;PRESIDENTE FIGUEIREDO;UTILITARIO;23
AM;RIO PRETO DA EVA;AUTOMOVEL;939
AM;RIO PRETO DA EVA;BONDE;0
AM;RIO PRETO DA EVA;CAMINHAO;192
AM;RIO PRETO DA EVA;CAMINHAO TRATOR;28
