sg_uf,ano_arrecadacao,mes_arrecadacao,co_tipo_arrecadacao,va_arrecadacao,DATA_BASE
AC,2006,11,239,0,2006-11-01 00:00:00
AC,2006,11,249,0,2006-11-01 00:00:00
AC,2006,11,399,30773153,2006-11-01 00:00:00
AC,2006,11,409,714559,2006-11-01 00:00:00
AC,2006,11,419,13244,2006-11-01 00:00:00
AC,2006,11,429,54432,2006-11-01 00:00:00
AC,2006,11,439,6202533,2006-11-01 00:00:00
AC,2006,11,499,6984768,2006-11-01 00:00:00
AC,2006,11,999,37757921,2006-11-01 00:00:00
AC,2006,12,119,0,2006-12-01 00:00:00
AC,2006,12,129,0,2006-12-01 00:00:00
AC,2006,12,131,0,2006-12-01 00:00:00
AC,2006,12,132,0,2006-12-01 00:00:00
AC,2006,12,133,0,2006-12-01 00:00:00
AC,2006,12,134,0,2006-12-01 00:00:00
AC,2006,12,135,0,2006-12-01 00:00:00
AC,2006,12,139,0,2006-12-01 00:00:00
AC,2006,12,211,0,2006-12-01 00:00:00
AC,2006,12,212,0,2006-12-01 00:00:00
AC,2006,12,219,0,2006-12-01 00:00:00
AC,2006,12,221,0,2006-12-01 00:00:00
AC,2006,12,222,0,2006-12-01 00:00:00
AC,2006,12,229,0,2006-12-01 00:00:00
AC,2006,12,239,0,2006-12-01 00:00:00
AC,2006,12,249,0,2006-12-01 00:00:00
AC,2006,12,399,32342945,2006-12-01 00:00:00
AC,2006,12,409,402213,2006-12-01 00:00:00
AC,2006,12,419,29676,2006-12-01 00:00:00
AC,2006,12,429,46094,2006-12-01 00:00:00
AC,2006,12,439,9917079,2006-12-01 00:00:00
AC,2006,12,499,10395062,2006-12-01 00:00:00
AC,2006,12,999,42738007,2006-12-01 00:00:00
AC,2006,2,119,0,2006-02-01 00:00:00
AC,2006,2,129,0,2006-02-01 00:00:00
AC,2006,2,131,0,2006-02-01 00:00:00
AC,2006,2,132,0,2006-02-01 00:00:00
AC,2006,2,133,0,2006-02-01 00:00:00
AC,2006,2,134,0,2006-02-01 00:00:00
AC,2006,2,135,0,2006-02-01 00:00:00
AC,2006,2,139,0,2006-02-01 00:00:00
AC,2006,2,211,0,2006-02-01 00:00:00
AC,2006,2,212,0,2006-02-01 00:00:00
AC,2006,2,219,0,2006-02-01 00:00:00
AC,2006,2,221,0,2006-02-01 00:00:00
AC,2006,2,222,0,2006-02-01 00:00:00
AC,2006,2,229,0,2006-02-01 00:00:00
AC,2006,2,239,0,2006-02-01 00:00:00
AC,2006,2,249,0,2006-02-01 00:00:00
AC,2006,2,399,34074419,2006-02-01 00:00:00
AC,2006,2,409,901885,2006-02-01 00:00:00
AC,2006,2,419,6960,2006-02-01 00:00:00
AC,2006,2,429,44568,2006-02-01 00:00:00
AC,2006,2,439,4488738,2006-02-01 00:00:00
AC,2006,2,499,5442151,2006-02-01 00:00:00
AC,2006,2,999,39516570,2006-02-01 00:00:00
AC,2006,3,119,0,2006-03-01 00:00:00
AC,2006,3,129,0,2006-03-01 00:00:00
AC,2006,3,131,0,2006-03-01 00:00:00
AC,2006,3,132,0,2006-03-01 00:00:00
AC,2006,3,133,0,2006-03-01 00:00:00
AC,2006,3,134,0,2006-03-01 00:00:00
AC,2006,3,135,0,2006-03-01 00:00:00
AC,2006,3,139,0,2006-03-01 00:00:00
AC,2006,3,211,0,2006-03-01 00:00:00
AC,2006,3,212,0,2006-03-01 00:00:00
AC,2006,3,219,0,2006-03-01 00:00:00
AC,2006,3,221,0,2006-03-01 00:00:00
AC,2006,3,222,0,2006-03-01 00:00:00
AC,2006,3,229,0,2006-03-01 00:00:00
AC,2006,3,239,0,2006-03-01 00:00:00
AC,2006,3,249,0,2006-03-01 00:00:00
AC,2006,3,399,26920917,2006-03-01 00:00:00
AC,2006,3,409,1197735,2006-03-01 00:00:00
AC,2006,3,419,13178,2006-03-01 00:00:00
AC,2006,3,429,34919,2006-03-01 00:00:00
AC,2006,3,439,5797890,2006-03-01 00:00:00
AC,2006,3,499,7043722,2006-03-01 00:00:00
AC,2006,3,999,33964639,2006-03-01 00:00:00
AC,2006,4,119,0,2006-04-01 00:00:00
AC,2006,4,129,0,2006-04-01 00:00:00
AC,2006,4,131,0,2006-04-01 00:00:00
AC,2006,4,132,0,2006-04-01 00:00:00
AC,2006,4,133,0,2006-04-01 00:00:00
AC,2006,4,134,0,2006-04-01 00:00:00
AC,2006,4,135,0,2006-04-01 00:00:00
AC,2006,4,139,0,2006-04-01 00:00:00
AC,2006,4,211,0,2006-04-01 00:00:00
AC,2006,4,212,0,2006-04-01 00:00:00
AC,2006,4,219,0,2006-04-01 00:00:00
AC,2006,4,221,0,2006-04-01 00:00:00
AC,2006,4,222,0,2006-04-01 00:00:00
AC,2006,4,229,0,2006-04-01 00:00:00
AC,2006,4,239,0,2006-04-01 00:00:00
AC,2006,4,249,0,2006-04-01 00:00:00
AC,2006,4,399,34948565,2006-04-01 00:00:00
AC,2006,4,409,1040781,2006-04-01 00:00:00
AC,2006,4,419,82948,2006-04-01 00:00:00
AC,2006,4,429,670456,2006-04-01 00:00:00
AC,2006,4,439,4650503,2006-04-01 00:00:00
AC,2006,4,499,6444688,2006-04-01 00:00:00
AC,2006,4,999,41393253,2006-04-01 00:00:00
AC,2006,5,119,0,2006-05-01 00:00:00
AC,2006,5,129,0,2006-05-01 00:00:00
AC,2006,5,131,0,2006-05-01 00:00:00
AC,2006,5,132,0,2006-05-01 00:00:00
AC,2006,5,133,0,2006-05-01 00:00:00
AC,2006,5,134,0,2006-05-01 00:00:00
AC,2006,5,135,0,2006-05-01 00:00:00
AC,2006,5,139,0,2006-05-01 00:00:00
AC,2006,5,211,0,2006-05-01 00:00:00
AC,2006,5,212,0,2006-05-01 00:00:00
AC,2006,5,219,0,2006-05-01 00:00:00
AC,2006,5,221,0,2006-05-01 00:00:00
AC,2006,5,222,0,2006-05-01 00:00:00
AC,2006,5,229,0,2006-05-01 00:00:00
AC,2006,5,239,0,2006-05-01 00:00:00
AC,2006,5,249,0,2006-05-01 00:00:00
AC,2006,5,399,26181822,2006-05-01 00:00:00
AC,2006,5,409,1176908,2006-05-01 00:00:00
AC,2006,5,419,41256,2006-05-01 00:00:00
AC,2006,5,429,35565,2006-05-01 00:00:00
AC,2006,5,439,5179640,2006-05-01 00:00:00
AC,2006,5,499,6433369,2006-05-01 00:00:00
AC,2006,5,999,32615191,2006-05-01 00:00:00
AC,2006,6,119,0,2006-06-01 00:00:00
AC,2006,6,129,0,2006-06-01 00:00:00
AC,2006,6,131,0,2006-06-01 00:00:00
AC,2006,6,132,0,2006-06-01 00:00:00
AC,2006,6,133,0,2006-06-01 00:00:00
AC,2006,6,134,0,2006-06-01 00:00:00
AC,2006,6,135,0,2006-06-01 00:00:00
AC,2006,6,139,0,2006-06-01 00:00:00
AC,2006,6,211,0,2006-06-01 00:00:00
AC,2006,6,212,0,2006-06-01 00:00:00
AC,2006,6,219,0,2006-06-01 00:00:00
AC,2006,6,221,0,2006-06-01 00:00:00
AC,2006,6,222,0,2006-06-01 00:00:00
AC,2006,6,229,0,2006-06-01 00:00:00
AC,2006,6,239,0,2006-06-01 00:00:00
AC,2006,6,249,0,2006-06-01 00:00:00
AC,2006,6,399,25338470,2006-06-01 00:00:00
AC,2006,6,409,1029610,2006-06-01 00:00:00
AC,2006,6,419,17221,2006-06-01 00:00:00
AC,2006,6,429,60007,2006-06-01 00:00:00
AC,2006,6,439,6246071,2006-06-01 00:00:00
AC,2006,6,499,7352909,2006-06-01 00:00:00
AC,2006,6,999,32691379,2006-06-01 00:00:00
AC,2006,7,119,0,2006-07-01 00:00:00
AC,2006,7,129,0,2006-07-01 00:00:00
AC,2006,7,131,0,2006-07-01 00:00:00
AC,2006,7,132,0,2006-07-01 00:00:00
AC,2006,7,133,0,2006-07-01 00:00:00
AC,2006,7,134,0,2006-07-01 00:00:00
AC,2006,7,135,0,2006-07-01 00:00:00
AC,2006,7,139,0,2006-07-01 00:00:00
AC,2006,7,211,0,2006-07-01 00:00:00
AC,2006,7,212,0,2006-07-01 00:00:00
AC,2006,7,219,0,2006-07-01 00:00:00
AC,2006,7,221,0,2006-07-01 00:00:00
AC,2006,7,222,0,2006-07-01 00:00:00
AC,2006,7,229,0,2006-07-01 00:00:00
AC,2006,7,239,0,2006-07-01 00:00:00
AC,2006,7,249,0,2006-07-01 00:00:00
AC,2006,7,399,24259007,2006-07-01 00:00:00
AC,2006,7,409,1182484,2006-07-01 00:00:00
AC,2006,7,419,29126,2006-07-01 00:00:00
AC,2006,7,429,44185,2006-07-01 00:00:00
AC,2006,7,439,5484077,2006-07-01 00:00:00
AC,2006,7,499,6739872,2006-07-01 00:00:00
AC,2006,7,999,30998879,2006-07-01 00:00:00
AC,2006,8,119,0,2006-08-01 00:00:00
AC,2006,8,129,0,2006-08-01 00:00:00
AC,2006,8,131,0,2006-08-01 00:00:00
AC,2006,8,132,0,2006-08-01 00:00:00
AC,2006,8,133,0,2006-08-01 00:00:00
AC,2006,8,134,0,2006-08-01 00:00:00
AC,2006,8,135,0,2006-08-01 00:00:00
AC,2006,8,139,0,2006-08-01 00:00:00
AC,2006,8,211,0,2006-08-01 00:00:00
AC,2006,8,212,0,2006-08-01 00:00:00
AC,2006,8,219,0,2006-08-01 00:00:00
AC,2006,8,221,0,2006-08-01 00:00:00
AC,2006,8,222,0,2006-08-01 00:00:00
AC,2006,8,229,0,2006-08-01 00:00:00
AC,2006,8,239,0,2006-08-01 00:00:00
AC,2006,8,249,0,2006-08-01 00:00:00
AC,2006,8,399,28743175,2006-08-01 00:00:00
AC,2006,8,409,1550404,2006-08-01 00:00:00
AC,2006,8,419,43125,2006-08-01 00:00:00
AC,2006,8,429,46610,2006-08-01 00:00:00
AC,2006,8,439,6782136,2006-08-01 00:00:00
AC,2006,8,499,8422275,2006-08-01 00:00:00
AC,2006,8,999,37165450,2006-08-01 00:00:00
AC,2006,9,119,0,2006-09-01 00:00:00
AC,2006,9,129,0,2006-09-01 00:00:00
AC,2006,9,131,0,2006-09-01 00:00:00
AC,2006,9,132,0,2006-09-01 00:00:00
AC,2006,9,133,0,2006-09-01 00:00:00
AC,2006,9,134,0,2006-09-01 00:00:00
AC,2006,9,135,0,2006-09-01 00:00:00
AC,2006,9,139,0,2006-09-01 00:00:00
AC,2006,9,211,0,2006-09-01 00:00:00
AC,2006,9,212,0,2006-09-01 00:00:00
AC,2006,9,219,0,2006-09-01 00:00:00
AC,2006,9,221,0,2006-09-01 00:00:00
AC,2006,9,222,0,2006-09-01 00:00:00
AC,2006,9,229,0,2006-09-01 00:00:00
AC,2006,9,239,0,2006-09-01 00:00:00
AC,2006,9,249,0,2006-09-01 00:00:00
AC,2006,9,399,28302091,2006-09-01 00:00:00
AC,2006,9,409,1148388,2006-09-01 00:00:00
AC,2006,9,419,20617,2006-09-01 00:00:00
AC,2006,9,429,46505,2006-09-01 00:00:00
AC,2006,9,439,5596564,2006-09-01 00:00:00
AC,2006,9,499,6812074,2006-09-01 00:00:00
AC,2006,9,999,35114165,2006-09-01 00:00:00
AC,2007,1,119,0,2007-01-01 00:00:00
AC,2007,1,129,0,2007-01-01 00:00:00
AC,2007,1,131,0,2007-01-01 00:00:00
AC,2007,1,132,0,2007-01-01 00:00:00
AC,2007,1,133,0,2007-01-01 00:00:00
AC,2007,1,134,0,2007-01-01 00:00:00
AC,2007,1,135,0,2007-01-01 00:00:00
AC,2007,1,139,0,2007-01-01 00:00:00
AC,2007,1,211,0,2007-01-01 00:00:00
AC,2007,1,212,0,2007-01-01 00:00:00
AC,2007,1,219,0,2007-01-01 00:00:00
AC,2007,1,221,0,2007-01-01 00:00:00
AC,2007,1,222,0,2007-01-01 00:00:00
AC,2007,1,229,0,2007-01-01 00:00:00
AC,2007,1,239,0,2007-01-01 00:00:00
AC,2007,1,249,0,2007-01-01 00:00:00
AC,2007,1,399,32411206,2007-01-01 00:00:00
AC,2007,1,409,1005999,2007-01-01 00:00:00
AC,2007,1,419,18886,2007-01-01 00:00:00
AC,2007,1,429,149376,2007-01-01 00:00:00
AC,2007,1,439,4973384,2007-01-01 00:00:00
AC,2007,1,499,6147645,2007-01-01 00:00:00
AC,2007,1,999,38558851,2007-01-01 00:00:00
AC,2007,10,119,0,2007-10-01 00:00:00
AC,2007,10,129,0,2007-10-01 00:00:00
AC,2007,10,131,0,2007-10-01 00:00:00
AC,2007,10,132,0,2007-10-01 00:00:00
AC,2007,10,133,0,2007-10-01 00:00:00
AC,2007,10,134,0,2007-10-01 00:00:00
AC,2007,10,135,0,2007-10-01 00:00:00
AC,2007,10,139,0,2007-10-01 00:00:00
AC,2007,10,211,0,2007-10-01 00:00:00
AC,2007,10,212,0,2007-10-01 00:00:00
AC,2007,10,219,0,2007-10-01 00:00:00
AC,2007,10,221,0,2007-10-01 00:00:00
AC,2007,10,222,0,2007-10-01 00:00:00
AC,2007,10,229,0,2007-10-01 00:00:00
AC,2007,10,239,0,2007-10-01 00:00:00
AC,2007,10,249,0,2007-10-01 00:00:00
AC,2007,10,399,36370829,2007-10-01 00:00:00
AC,2007,10,409,137882,2007-10-01 00:00:00
AC,2007,10,419,11672,2007-10-01 00:00:00
AC,2007,10,429,55643,2007-10-01 00:00:00
AC,2007,10,439,8684583,2007-10-01 00:00:00
AC,2007,10,499,8889780,2007-10-01 00:00:00
AC,2007,10,999,45260609,2007-10-01 00:00:00
AC,2007,11,119,0,2007-11-01 00:00:00
AC,2007,11,129,0,2007-11-01 00:00:00
AC,2007,11,131,0,2007-11-01 00:00:00
AC,2007,11,132,0,2007-11-01 00:00:00
AC,2007,11,133,0,2007-11-01 00:00:00
AC,2007,11,134,0,2007-11-01 00:00:00
AC,2007,11,135,0,2007-11-01 00:00:00
AC,2007,11,139,0,2007-11-01 00:00:00
AC,2007,11,211,0,2007-11-01 00:00:00
AC,2007,11,212,0,2007-11-01 00:00:00
AC,2007,11,219,0,2007-11-01 00:00:00
AC,2007,11,221,0,2007-11-01 00:00:00
AC,2007,11,222,0,2007-11-01 00:00:00
AC,2007,11,229,0,2007-11-01 00:00:00
AC,2007,11,239,0,2007-11-01 00:00:00
AC,2007,11,249,0,2007-11-01 00:00:00
AC,2007,11,399,35621367,2007-11-01 00:00:00
AC,2007,11,409,926348,2007-11-01 00:00:00
AC,2007,11,419,35868,2007-11-01 00:00:00
AC,2007,11,429,47939,2007-11-01 00:00:00
AC,2007,11,439,6920553,2007-11-01 00:00:00
AC,2007,11,499,7930708,2007-11-01 00:00:00
AC,2007,11,999,43552075,2007-11-01 00:00:00
AC,2007,12,119,0,2007-12-01 00:00:00
AC,2007,12,129,0,2007-12-01 00:00:00
AC,2007,12,131,0,2007-12-01 00:00:00
AC,2007,12,132,0,2007-12-01 00:00:00
AC,2007,12,133,0,2007-12-01 00:00:00
AC,2007,12,134,0,2007-12-01 00:00:00
AC,2007,12,135,0,2007-12-01 00:00:00
AC,2007,12,139,0,2007-12-01 00:00:00
AC,2007,12,211,0,2007-12-01 00:00:00
AC,2007,12,212,0,2007-12-01 00:00:00
AC,2007,12,219,0,2007-12-01 00:00:00
AC,2007,12,221,0,2007-12-01 00:00:00
AC,2007,12,222,0,2007-12-01 00:00:00
AC,2007,12,229,0,2007-12-01 00:00:00
AC,2007,12,239,0,2007-12-01 00:00:00
AC,2007,12,249,0,2007-12-01 00:00:00
AC,2007,12,399,35208057,2007-12-01 00:00:00
AC,2007,12,409,594734,2007-12-01 00:00:00
AC,2007,12,419,16515,2007-12-01 00:00:00
AC,2007,12,429,58431,2007-12-01 00:00:00
AC,2007,12,439,13351024,2007-12-01 00:00:00
AC,2007,12,499,14020704,2007-12-01 00:00:00
AC,2007,12,999,49228761,2007-12-01 00:00:00
AC,2007,2,119,0,2007-02-01 00:00:00
AC,2007,2,129,0,2007-02-01 00:00:00
AC,2007,2,131,0,2007-02-01 00:00:00
AC,2007,2,132,0,2007-02-01 00:00:00
AC,2007,2,133,0,2007-02-01 00:00:00
AC,2007,2,134,0,2007-02-01 00:00:00
AC,2007,2,135,0,2007-02-01 00:00:00
AC,2007,2,139,0,2007-02-01 00:00:00
AC,2007,2,211,0,2007-02-01 00:00:00
AC,2007,2,212,0,2007-02-01 00:00:00
AC,2007,2,219,0,2007-02-01 00:00:00
AC,2007,2,221,0,2007-02-01 00:00:00
AC,2007,2,222,0,2007-02-01 00:00:00
AC,2007,2,229,0,2007-02-01 00:00:00
AC,2007,2,239,0,2007-02-01 00:00:00
AC,2007,2,249,0,2007-02-01 00:00:00
AC,2007,2,399,28891597,2007-02-01 00:00:00
AC,2007,2,409,1332006,2007-02-01 00:00:00
AC,2007,2,419,22893,2007-02-01 00:00:00
AC,2007,2,429,43472,2007-02-01 00:00:00
AC,2007,2,439,6468289,2007-02-01 00:00:00
AC,2007,2,499,7866660,2007-02-01 00:00:00
AC,2007,2,999,36758257,2007-02-01 00:00:00
AC,2007,3,119,0,2007-03-01 00:00:00
AC,2007,3,129,0,2007-03-01 00:00:00
AC,2007,3,131,0,2007-03-01 00:00:00
AC,2007,3,132,0,2007-03-01 00:00:00
AC,2007,3,133,0,2007-03-01 00:00:00
AC,2007,3,134,0,2007-03-01 00:00:00
AC,2007,3,135,0,2007-03-01 00:00:00
AC,2007,3,139,0,2007-03-01 00:00:00
AC,2007,3,211,0,2007-03-01 00:00:00
AC,2007,3,212,0,2007-03-01 00:00:00
AC,2007,3,219,0,2007-03-01 00:00:00
AC,2007,3,221,0,2007-03-01 00:00:00
AC,2007,3,222,0,2007-03-01 00:00:00
AC,2007,3,229,0,2007-03-01 00:00:00
AC,2007,3,239,0,2007-03-01 00:00:00
AC,2007,3,249,0,2007-03-01 00:00:00
AC,2007,3,399,30423793,2007-03-01 00:00:00
AC,2007,3,409,1616757,2007-03-01 00:00:00
AC,2007,3,419,24320,2007-03-01 00:00:00
AC,2007,3,429,44815,2007-03-01 00:00:00
AC,2007,3,439,6885191,2007-03-01 00:00:00
AC,2007,3,499,8571083,2007-03-01 00:00:00
AC,2007,3,999,38994876,2007-03-01 00:00:00
AC,2007,4,119,0,2007-04-01 00:00:00
AC,2007,4,129,0,2007-04-01 00:00:00
AC,2007,4,131,0,2007-04-01 00:00:00
AC,2007,4,132,0,2007-04-01 00:00:00
AC,2007,4,133,0,2007-04-01 00:00:00
AC,2007,4,134,0,2007-04-01 00:00:00
AC,2007,4,135,0,2007-04-01 00:00:00
AC,2007,4,139,0,2007-04-01 00:00:00
AC,2007,4,211,0,2007-04-01 00:00:00
AC,2007,4,212,0,2007-04-01 00:00:00
AC,2007,4,219,0,2007-04-01 00:00:00
AC,2007,4,221,0,2007-04-01 00:00:00
AC,2007,4,222,0,2007-04-01 00:00:00
AC,2007,4,229,0,2007-04-01 00:00:00
AC,2007,4,239,0,2007-04-01 00:00:00
AC,2007,4,249,0,2007-04-01 00:00:00
AC,2007,4,399,35507502,2007-04-01 00:00:00
AC,2007,4,409,1447138,2007-04-01 00:00:00
AC,2007,4,419,9315,2007-04-01 00:00:00
AC,2007,4,429,342701,2007-04-01 00:00:00
AC,2007,4,439,4612428,2007-04-01 00:00:00
AC,2007,4,499,6411582,2007-04-01 00:00:00
AC,2007,4,999,41919084,2007-04-01 00:00:00
AC,2007,5,119,0,2007-05-01 00:00:00
AC,2007,5,129,0,2007-05-01 00:00:00
AC,2007,5,131,0,2007-05-01 00:00:00
AC,2007,5,132,0,2007-05-01 00:00:00
AC,2007,5,133,0,2007-05-01 00:00:00
AC,2007,5,134,0,2007-05-01 00:00:00
AC,2007,5,135,0,2007-05-01 00:00:00
AC,2007,5,139,0,2007-05-01 00:00:00
AC,2007,5,211,0,2007-05-01 00:00:00
AC,2007,5,212,0,2007-05-01 00:00:00
AC,2007,5,219,0,2007-05-01 00:00:00
AC,2007,5,221,0,2007-05-01 00:00:00
AC,2007,5,222,0,2007-05-01 00:00:00
AC,2007,5,229,0,2007-05-01 00:00:00
AC,2007,5,239,0,2007-05-01 00:00:00
AC,2007,5,249,0,2007-05-01 00:00:00
AC,2007,5,399,28877193,2007-05-01 00:00:00
AC,2007,5,409,1699940,2007-05-01 00:00:00
AC,2007,5,419,41666,2007-05-01 00:00:00
AC,2007,5,429,627603,2007-05-01 00:00:00
AC,2007,5,439,4082048,2007-05-01 00:00:00
AC,2007,5,499,6451257,2007-05-01 00:00:00
AC,2007,5,999,35328450,2007-05-01 00:00:00
AC,2007,6,119,0,2007-06-01 00:00:00
AC,2007,6,129,0,2007-06-01 00:00:00
AC,2007,6,131,0,2007-06-01 00:00:00
AC,2007,6,132,0,2007-06-01 00:00:00
AC,2007,6,133,0,2007-06-01 00:00:00
AC,2007,6,134,0,2007-06-01 00:00:00
AC,2007,6,135,0,2007-06-01 00:00:00
AC,2007,6,139,0,2007-06-01 00:00:00
AC,2007,6,211,0,2007-06-01 00:00:00
AC,2007,6,212,0,2007-06-01 00:00:00
AC,2007,6,219,0,2007-06-01 00:00:00
AC,2007,6,221,0,2007-06-01 00:00:00
AC,2007,6,222,0,2007-06-01 00:00:00
AC,2007,6,229,0,2007-06-01 00:00:00
AC,2007,6,239,0,2007-06-01 00:00:00
AC,2007,6,249,0,2007-06-01 00:00:00
AC,2007,6,399,30362312,2007-06-01 00:00:00
AC,2007,6,409,1415633,2007-06-01 00:00:00
AC,2007,6,419,44768,2007-06-01 00:00:00
AC,2007,6,429,57434,2007-06-01 00:00:00
AC,2007,6,439,6708145,2007-06-01 00:00:00
AC,2007,6,499,8225980,2007-06-01 00:00:00
AC,2007,6,999,38588292,2007-06-01 00:00:00
AC,2007,7,119,0,2007-07-01 00:00:00
AC,2007,7,129,0,2007-07-01 00:00:00
AC,2007,7,131,0,2007-07-01 00:00:00
AC,2007,7,132,0,2007-07-01 00:00:00
AC,2007,7,133,0,2007-07-01 00:00:00
AC,2007,7,134,0,2007-07-01 00:00:00
AC,2007,7,135,0,2007-07-01 00:00:00
AC,2007,7,139,0,2007-07-01 00:00:00
AC,2007,7,211,0,2007-07-01 00:00:00
AC,2007,7,212,0,2007-07-01 00:00:00
AC,2007,7,219,0,2007-07-01 00:00:00
AC,2007,7,221,0,2007-07-01 00:00:00
AC,2007,7,222,0,2007-07-01 00:00:00
AC,2007,7,229,0,2007-07-01 00:00:00
AC,2007,7,239,0,2007-07-01 00:00:00
AC,2007,7,249,0,2007-07-01 00:00:00
AC,2007,7,399,33117976,2007-07-01 00:00:00
AC,2007,7,409,1922436,2007-07-01 00:00:00
AC,2007,7,419,10465,2007-07-01 00:00:00
AC,2007,7,429,86362,2007-07-01 00:00:00
AC,2007,7,439,6156425,2007-07-01 00:00:00
AC,2007,7,499,8175688,2007-07-01 00:00:00
AC,2007,7,999,41293664,2007-07-01 00:00:00
AC,2007,8,119,0,2007-08-01 00:00:00
AC,2007,8,129,0,2007-08-01 00:00:00
AC,2007,8,131,0,2007-08-01 00:00:00
AC,2007,8,132,0,2007-08-01 00:00:00
AC,2007,8,133,0,2007-08-01 00:00:00
AC,2007,8,134,0,2007-08-01 00:00:00
AC,2007,8,135,0,2007-08-01 00:00:00
AC,2007,8,139,0,2007-08-01 00:00:00
AC,2007,8,211,0,2007-08-01 00:00:00
AC,2007,8,212,0,2007-08-01 00:00:00
AC,2007,8,219,0,2007-08-01 00:00:00
AC,2007,8,221,0,2007-08-01 00:00:00
AC,2007,8,222,0,2007-08-01 00:00:00
AC,2007,8,229,0,2007-08-01 00:00:00
AC,2007,8,239,0,2007-08-01 00:00:00
AC,2007,8,249,0,2007-08-01 00:00:00
AC,2007,8,399,33466061,2007-08-01 00:00:00
AC,2007,8,409,2030065,2007-08-01 00:00:00
AC,2007,8,419,27673,2007-08-01 00:00:00
AC,2007,8,429,842912,2007-08-01 00:00:00
AC,2007,8,439,5777151,2007-08-01 00:00:00
AC,2007,8,499,8677801,2007-08-01 00:00:00
AC,2007,8,999,42143862,2007-08-01 00:00:00
AC,2007,9,119,0,2007-09-01 00:00:00
AC,2007,9,129,0,2007-09-01 00:00:00
AC,2007,9,131,0,2007-09-01 00:00:00
AC,2007,9,132,0,2007-09-01 00:00:00
AC,2007,9,133,0,2007-09-01 00:00:00
AC,2007,9,134,0,2007-09-01 00:00:00
AC,2007,9,135,0,2007-09-01 00:00:00
AC,2007,9,139,0,2007-09-01 00:00:00
AC,2007,9,211,0,2007-09-01 00:00:00
AC,2007,9,212,0,2007-09-01 00:00:00
AC,2007,9,219,0,2007-09-01 00:00:00
AC,2007,9,221,0,2007-09-01 00:00:00
AC,2007,9,222,0,2007-09-01 00:00:00
AC,2007,9,229,0,2007-09-01 00:00:00
AC,2007,9,239,0,2007-09-01 00:00:00
AC,2007,9,249,0,2007-09-01 00:00:00
AC,2007,9,399,31599131,2007-09-01 00:00:00
AC,2007,9,409,1590851,2007-09-01 00:00:00
AC,2007,9,419,23495,2007-09-01 00:00:00
AC,2007,9,429,51642,2007-09-01 00:00:00
AC,2007,9,439,6301266,2007-09-01 00:00:00
AC,2007,9,499,7967254,2007-09-01 00:00:00
AC,2007,9,999,39566385,2007-09-01 00:00:00
AC,2008,1,119,0,2008-01-01 00:00:00
AC,2008,1,129,0,2008-01-01 00:00:00
AC,2008,1,131,0,2008-01-01 00:00:00
AC,2008,1,132,0,2008-01-01 00:00:00
AC,2008,1,133,0,2008-01-01 00:00:00
AC,2008,1,134,0,2008-01-01 00:00:00
AC,2008,1,135,0,2008-01-01 00:00:00
AC,2008,1,139,0,2008-01-01 00:00:00
AC,2008,1,211,0,2008-01-01 00:00:00
AC,2008,1,212,0,2008-01-01 00:00:00
AC,2008,1,219,0,2008-01-01 00:00:00
AC,2008,1,221,0,2008-01-01 00:00:00
AC,2008,1,222,0,2008-01-01 00:00:00
AC,2008,1,229,0,2008-01-01 00:00:00
AC,2008,1,239,0,2008-01-01 00:00:00
